event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	SRR601500_junction_a_start	SRR601500_junction_a_end	SRR601500_junction_a	SRR601500_PSI	SRR604528_junction_a_start	SRR604528_junction_a_end	SRR604528_junction_a	SRR604528_PSI
RI_19561	RI@chrX@48816269-48816465	chrX:48816141-48816269	chrX:48816465-48816633	chrX:48816141-48816633	chrX:48816269-48816465	+	ENSG00000094631.22	HDAC6	annotated	3	0	60	0.024390243902439025	0	0	36	0.0
RI_19562	RI@chrX@48818109-48818220	chrX:48818041-48818109	chrX:48818220-48818412	chrX:48818041-48818412	chrX:48818109-48818220	+	ENSG00000094631.22	HDAC6	annotated	1	2	34	0.04225352112676056	1	0	18	0.02702702702702703
RI_19563	RI@chrX@48818412-48820106	chrX:48818220-48818412	chrX:48820106-48820255	chrX:48818220-48820255	chrX:48818412-48820106	+	ENSG00000094631.22	HDAC6	annotated	2	7	42	0.0967741935483871	0	1	41	0.012048192771084338
RI_19564	RI@chrX@48823018-48823121	chrX:48822912-48823018	chrX:48823121-48823588	chrX:48822912-48823588	chrX:48823018-48823121	+	ENSG00000094631.22	HDAC6	annotated	102	75	0	1.0	69	65	0	1.0
RI_19565	RI@chrX@48823031-48823529	chrX:48822912-48823031	chrX:48823529-48823588	chrX:48822912-48823588	chrX:48823031-48823529	+	ENSG00000094631.22	HDAC6	annotated	91	120	0	1.0	62	89	0	1.0
RI_19566	RI@chrX@48894010-48894097	chrX:48893900-48894010	chrX:48894097-48894225	chrX:48893900-48894225	chrX:48894010-48894097	-	ENSG00000126768.13	TIMM17B	annotated	3	5	168	0.023255813953488372	1	1	103	0.009615384615384616
RI_19567	RI@chrX@48898093-48898492	chrX:48897931-48898093	chrX:48898492-48898576	chrX:48897931-48898576	chrX:48898093-48898492	+	ENSG00000102103.18	PQBP1	annotated	6	14	13	0.43478260869565216	3	9	8	
RI_19568	RI@chrX@48901301-48901519	chrX:48901190-48901301	chrX:48901519-48902042	chrX:48901190-48902042	chrX:48901301-48901519	+	ENSG00000102103.18	PQBP1	annotated	0	1	2		2	1	1	
RI_19569	RI@chrX@48901301-48901930	chrX:48901190-48901301	chrX:48901930-48902042	chrX:48901190-48902042	chrX:48901301-48901930	+	ENSG00000102103.18	PQBP1	annotated	0	13	190	0.03307888040712468	2	8	133	0.036231884057971016
RI_19570	RI@chrX@48902042-48902233	chrX:48901190-48902042	chrX:48902233-48903402	chrX:48901190-48903402	chrX:48902042-48902233	+	ENSG00000102103.18	PQBP1	annotated	1	4	196	0.012594458438287154	2	8	129	0.03731343283582089
RI_19571	RI@chrX@48902384-48902732	chrX:48902233-48902384	chrX:48902732-48902795	chrX:48902233-48902795	chrX:48902384-48902732	+	ENSG00000102103.18	PQBP1	annotated	223	39	1	0.9924242424242424	191	20	2	0.9813953488372092
RI_19572	RI@chrX@48902517-48902732	chrX:48902233-48902517	chrX:48902732-48902795	chrX:48902233-48902795	chrX:48902517-48902732	+	ENSG00000102103.18	PQBP1	annotated	12	39	135	0.1588785046728972	3	20	121	0.08679245283018867
RI_19573	RI@chrX@48902795-48902928	chrX:48902233-48902795	chrX:48902928-48903402	chrX:48902233-48903402	chrX:48902795-48902928	+	ENSG00000102103.18	PQBP1	unannotated	20	19	167	0.10455764075067024	14	11	129	0.08833922261484099
RI_19574	RI@chrX@48934612-48934711	chrX:48934464-48934612	chrX:48934711-48934867	chrX:48934464-48934867	chrX:48934612-48934711	-	ENSG00000068308.15	OTUD5	annotated	9	10	226	0.040339702760084924	14	9	100	0.1031390134529148
RI_19575	RI@chrX@48934612-48934696	chrX:48934464-48934612	chrX:48934696-48934867	chrX:48934464-48934867	chrX:48934612-48934696	-	ENSG00000068308.15	OTUD5	annotated	9	1	4		14	2	7	
RI_19576	RI@chrX@48975291-48976018	chrX:48975155-48975291	chrX:48976018-48976111	chrX:48975155-48976111	chrX:48975291-48976018	-	ENSG00000068400.14	GRIPAP1	annotated	333	72	6	0.9712230215827338	130	34	2	0.9761904761904762
RI_19577	RI@chrX@48975309-48976018	chrX:48975155-48975309	chrX:48976018-48976111	chrX:48975155-48976111	chrX:48975309-48976018	-	ENSG00000068400.14	GRIPAP1	annotated	86	72	224	0.2607260726072607	32	34	86	0.2773109243697479
RI_19578	RI@chrX@48975613-48976018	chrX:48975155-48975613	chrX:48976018-48976111	chrX:48975155-48976111	chrX:48975613-48976018	-	ENSG00000068400.14	GRIPAP1	annotated	109	72	0	1.0	27	34	0	1.0
RI_19579	RI@chrX@48976111-48976241	chrX:48975155-48976111	chrX:48976241-48976363	chrX:48975155-48976363	chrX:48976111-48976241	-	ENSG00000068400.14	GRIPAP1	annotated	40	29	215	0.13827655310621242	16	6	84	0.11578947368421053
RI_19580	RI@chrX@48981691-48982979	chrX:48981596-48981691	chrX:48982979-48983092	chrX:48981596-48983092	chrX:48981691-48982979	-	ENSG00000068400.14	GRIPAP1	unannotated	7	12	1		7	7	1	
RI_19581	RI@chrX@48988198-48989611	chrX:48988121-48988198	chrX:48989611-48989710	chrX:48988121-48989710	chrX:48988198-48989611	-	ENSG00000068400.14	GRIPAP1	annotated	22	9	191	0.07506053268765134	6	4	72	0.06493506493506493
RI_19582	RI@chrX@48988198-48988497	chrX:48988121-48988198	chrX:48988497-48989710	chrX:48988121-48989710	chrX:48988198-48988497	-	ENSG00000068400.14	GRIPAP1	annotated	22	18	0	1.0	6	13	1	
RI_19583	RI@chrX@48997357-48999238	chrX:48997250-48997357	chrX:48999238-48999299	chrX:48997250-48999299	chrX:48997357-48999238	-	ENSG00000068400.14	GRIPAP1	annotated	15	0	3		7	3	0	
RI_19584	RI@chrX@48999299-48999438	chrX:48999238-48999299	chrX:48999438-48999504	chrX:48999238-48999504	chrX:48999299-48999438	-	ENSG00000068400.14	GRIPAP1	annotated	7	0	190	0.01808785529715762	9	1	73	0.0641025641025641
RI_19585	RI@chrX@49000959-49001999	chrX:49000861-49000959	chrX:49001999-49002265	chrX:49000861-49002265	chrX:49000959-49001999	-	ENSG00000068400.14	GRIPAP1	unannotated	11	2	0		6	0	0	
RI_19586	RI@chrX@49000959-49002188	chrX:49000861-49000959	chrX:49002188-49002265	chrX:49000861-49002265	chrX:49000959-49002188	-	ENSG00000068400.14	GRIPAP1	unannotated	11	0	1		6	0	2	
RI_19587	RI@chrX@49074912-49075364	chrX:49074669-49074912	chrX:49075364-49075465	chrX:49074669-49075465	chrX:49074912-49075364	-	ENSG00000196998.19	WDR45	annotated	13	6	0		16	12	1	0.9333333333333333
RI_19588	RI@chrX@49075753-49075866	chrX:49075545-49075753	chrX:49075866-49075894	chrX:49075545-49075894	chrX:49075753-49075866	-	ENSG00000196998.19	WDR45	unannotated	5	7	191	0.030456852791878174	2	5	119	0.02857142857142857
RI_19589	RI@chrX@49076750-49077837	chrX:49076645-49076750	chrX:49077837-49077911	chrX:49076645-49077911	chrX:49076750-49077837	-	ENSG00000196998.19	WDR45	annotated	33	11	13	0.6285714285714286	20	4	9	0.5714285714285714
RI_19590	RI@chrX@49076753-49077837	chrX:49076645-49076753	chrX:49077837-49077911	chrX:49076645-49077911	chrX:49076753-49077837	-	ENSG00000196998.19	WDR45	annotated	22	11	1	0.9428571428571428	9	4	1	
RI_19591	RI@chrX@49100677-49101050	chrX:49100582-49100677	chrX:49101050-49101170	chrX:49100582-49101170	chrX:49100677-49101050	-	ENSG00000196998.19	WDR45	unannotated	0	1	0		0	1	0	
RI_19592	RI@chrX@49164789-49164863	chrX:49164707-49164789	chrX:49164863-49165090	chrX:49164707-49165090	chrX:49164789-49164863	+	ENSG00000269313.6	MAGIX	annotated	5	5	2		3	4	5	
RI_19593	RI@chrX@49164789-49164908	chrX:49164707-49164789	chrX:49164908-49165090	chrX:49164707-49165090	chrX:49164789-49164908	+	ENSG00000269313.6	MAGIX	annotated	5	8	4		3	8	8	
RI_19594	RI@chrX@49178179-49178272	chrX:49177993-49178179	chrX:49178272-49178475	chrX:49177993-49178475	chrX:49178179-49178272	-	ENSG00000012211.13	PRICKLE3	annotated	1	0	0		0	0	1	
RI_19595	RI@chrX@49191507-49191571	chrX:49191433-49191507	chrX:49191571-49191763	chrX:49191433-49191763	chrX:49191507-49191571	-	ENSG00000102003.12	SYP	unannotated	1300	1208	0	1.0	299	255	0	1.0
RI_19596	RI@chrX@49202220-49202325	chrX:49202172-49202220	chrX:49202325-49202457	chrX:49202172-49202457	chrX:49202220-49202325	+	ENSG00000237341.2	SYP-AS1	annotated	0	1	0		0	0	0	
RI_19597	RI@chrX@49210686-49210965	chrX:49210590-49210686	chrX:49210965-49211092	chrX:49210590-49211092	chrX:49210686-49210965	-	ENSG00000102001.13	CACNA1F	unannotated	0	0	0		0	0	0	
RI_19598	RI@chrX@49251483-49251664	chrX:49251334-49251483	chrX:49251664-49251765	chrX:49251334-49251765	chrX:49251483-49251664	-	ENSG00000049768.18	FOXP3	annotated	1	0	4		0	1	9	
RI_19599	RI@chrX@49256855-49256925	chrX:49256751-49256855	chrX:49256925-49257012	chrX:49256751-49257012	chrX:49256855-49256925	-	ENSG00000049768.18	FOXP3	annotated	2	2	0		0	0	0	
RI_19600	RI@chrX@50595781-50595890	chrX:50595698-50595781	chrX:50595890-50596964	chrX:50595698-50596964	chrX:50595781-50595890	-	ENSG00000158352.18	SHROOM4	annotated	2	2	0		2	8	0	
RI_19601	RI@chrX@51095840-51095928	chrX:51095784-51095840	chrX:51095928-51095997	chrX:51095784-51095997	chrX:51095840-51095928	-	ENSG00000230317.3	LINC01284	annotated	1	4	0		0	1	0	
RI_19602	RI@chrX@51101330-51101411	chrX:51101269-51101330	chrX:51101411-51101446	chrX:51101269-51101446	chrX:51101330-51101411	-	ENSG00000230317.3	LINC01284	annotated	0	0	3		1	0	2	
RI_19603	RI@chrX@51101617-51101930	chrX:51101557-51101617	chrX:51101930-51102217	chrX:51101557-51102217	chrX:51101617-51101930	-	ENSG00000230317.3	LINC01284	annotated	0	1	0		0	0	0	
RI_19604	RI@chrX@51101617-51101847	chrX:51101557-51101617	chrX:51101847-51102217	chrX:51101557-51102217	chrX:51101617-51101847	-	ENSG00000230317.3	LINC01284	annotated	0	0	0		0	0	0	
RI_19605	RI@chrX@51396168-51396362	chrX:51396096-51396168	chrX:51396362-51396884	chrX:51396096-51396884	chrX:51396168-51396362	-	ENSG00000230317.3	LINC01284	annotated	1	6	0		2	1	0	
RI_19606	RI@chrX@51897886-51898114	chrX:51897795-51897886	chrX:51898114-51898193	chrX:51897795-51898193	chrX:51897886-51898114	+	ENSG00000179222.18	MAGED1	annotated	11	6	479	0.017435897435897435	4	1	193	0.01278772378516624
RI_19607	RI@chrX@51901938-51902146	chrX:51901553-51901938	chrX:51902146-51902354	chrX:51901553-51902354	chrX:51901938-51902146	+	ENSG00000179222.18	MAGED1	annotated	15	23	943	0.01975051975051975	9	20	548	0.025777777777777778
RI_19608	RI@chrX@52062251-52062366	chrX:52062222-52062251	chrX:52062366-52062664	chrX:52062222-52062664	chrX:52062251-52062366	-	ENSG00000187243.17	MAGED4B	annotated	0	0	2		0	0	2	
RI_19609	RI@chrX@52065421-52065810	chrX:52065330-52065421	chrX:52065810-52065889	chrX:52065330-52065889	chrX:52065421-52065810	-	ENSG00000187243.17	MAGED4B	annotated	0	0	168	0.0	0	0	148	0.0
RI_19610	RI@chrX@52066453-52066865	chrX:52066250-52066453	chrX:52066865-52067698	chrX:52066250-52067698	chrX:52066453-52066865	-	ENSG00000187243.17	MAGED4B	annotated	0	0	103	0.0	0	0	88	0.0
RI_19611	RI@chrX@52186609-52186694	chrX:52186397-52186609	chrX:52186694-52187230	chrX:52186397-52187230	chrX:52186609-52186694	+	ENSG00000154545.17	MAGED4	annotated	0	0	1		0	0	3	
RI_19612	RI@chrX@52187230-52187642	chrX:52186397-52187230	chrX:52187642-52187845	chrX:52186397-52187845	chrX:52187230-52187642	+	ENSG00000154545.17	MAGED4	annotated	0	0	103	0.0	0	0	88	0.0
RI_19613	RI@chrX@52188285-52188674	chrX:52188206-52188285	chrX:52188674-52188765	chrX:52188206-52188765	chrX:52188285-52188674	+	ENSG00000154545.17	MAGED4	annotated	0	0	168	0.0	0	0	148	0.0
RI_19614	RI@chrX@52191729-52191844	chrX:52191431-52191729	chrX:52191844-52191873	chrX:52191431-52191873	chrX:52191729-52191844	+	ENSG00000154545.17	MAGED4	annotated	0	0	3		0	0	2	
RI_19615	RI@chrX@52198539-52199083	chrX:52198493-52198539	chrX:52199083-52199214	chrX:52198493-52199214	chrX:52198539-52199083	-	ENSG00000287215.2	ENSG00000287215	annotated	0	0	3		0	0	7	
RI_19616	RI@chrX@52956346-52957088	chrX:52956273-52956346	chrX:52957088-52958518	chrX:52956273-52958518	chrX:52956346-52957088	-	ENSG00000268350.8	FAM156A	annotated	1	0	17	0.02857142857142857	0	0	15	0.0
RI_19617	RI@chrX@52956346-52958405	chrX:52956273-52956346	chrX:52958405-52958518	chrX:52956273-52958518	chrX:52956346-52958405	-	ENSG00000268350.8	FAM156A	annotated	1	0	11	0.043478260869565216	0	0	2	
RI_19618	RI@chrX@52956755-52958405	chrX:52956273-52956755	chrX:52958405-52958518	chrX:52956273-52958518	chrX:52956755-52958405	-	ENSG00000268350.8	FAM156A	annotated	0	0	0		0	0	1	
RI_19619	RI@chrX@52957123-52958405	chrX:52957088-52957123	chrX:52958405-52958518	chrX:52957088-52958518	chrX:52957123-52958405	-	ENSG00000268350.8	FAM156A	unannotated	1	0	0		0	0	0	
RI_19620	RI@chrX@53084622-53084755	chrX:53084532-53084622	chrX:53084755-53084866	chrX:53084532-53084866	chrX:53084622-53084755	+	ENSG00000184205.14	TSPYL2	annotated	77	37	467	0.10877862595419847	43	26	209	0.14168377823408623
RI_19621	RI@chrX@53142094-53142599	chrX:53141848-53142094	chrX:53142599-53143451	chrX:53141848-53143451	chrX:53142094-53142599	+	ENSG00000232593.8	KANTR	unannotated	3	1	0		0	0	0	
RI_19622	RI@chrX@53198637-53198764	chrX:53198490-53198637	chrX:53198764-53198888	chrX:53198490-53198888	chrX:53198637-53198764	-	ENSG00000126012.14	KDM5C	annotated	19	15	62	0.21518987341772153	8	13	20	0.3442622950819672
RI_19623	RI@chrX@53211655-53211787	chrX:53211497-53211655	chrX:53211787-53211906	chrX:53211497-53211906	chrX:53211655-53211787	-	ENSG00000126012.14	KDM5C	annotated	0	0	71	0.0	0	0	31	0.0
RI_19624	RI@chrX@53430790-53430907	chrX:53430396-53430790	chrX:53430907-53431120	chrX:53430396-53431120	chrX:53430790-53430907	+	ENSG00000158423.17	RIBC1	annotated	1	0	3		1	0	1	
RI_19625	RI@chrX@53431594-53431988	chrX:53431258-53431594	chrX:53431988-53432116	chrX:53431258-53432116	chrX:53431594-53431988	-	ENSG00000072506.14	HSD17B10	annotated	6	5	0		6	6	3	
RI_19626	RI@chrX@53431594-53431974	chrX:53431258-53431594	chrX:53431974-53432116	chrX:53431258-53432116	chrX:53431594-53431974	-	ENSG00000072506.14	HSD17B10	annotated	6	2	1		6	2	3	
RI_19627	RI@chrX@53431594-53431798	chrX:53431261-53431594	chrX:53431798-53431906	chrX:53431261-53431906	chrX:53431594-53431798	-	ENSG00000072506.14	HSD17B10	annotated	6	7	105	0.05829596412556054	6	4	121	0.03968253968253968
RI_19628	RI@chrX@53985227-53985816	chrX:53984914-53985227	chrX:53985816-53985949	chrX:53984914-53985949	chrX:53985227-53985816	-	ENSG00000172943.21	PHF8	annotated	3	6	14	0.24324324324324326	2	4	4	
RI_19629	RI@chrX@54042836-54042908	chrX:54042631-54042836	chrX:54042908-54043057	chrX:54042631-54043057	chrX:54042836-54042908	-	ENSG00000172943.21	PHF8	unannotated	0	0	0		0	0	0	
RI_19630	RI@chrX@54809808-54809923	chrX:54809722-54809808	chrX:54809923-54810213	chrX:54809722-54810213	chrX:54809808-54809923	+	ENSG00000102316.17	MAGED2	annotated	220	211	4	0.9817767653758542	123	116	2	0.9835390946502057
RI_19631	RI@chrX@54809817-54809872	chrX:54809722-54809817	chrX:54809872-54810213	chrX:54809722-54810213	chrX:54809817-54809872	+	ENSG00000102316.17	MAGED2	annotated	215	170	0	1.0	121	91	0	1.0
RI_19632	RI@chrX@54810904-54811046	chrX:54810821-54810904	chrX:54811046-54811129	chrX:54810821-54811129	chrX:54810904-54811046	+	ENSG00000102316.17	MAGED2	annotated	169	277	0	1.0	102	170	0	1.0
RI_19633	RI@chrX@54815690-54815881	chrX:54815248-54815690	chrX:54815881-54816015	chrX:54815248-54816015	chrX:54815690-54815881	+	ENSG00000102316.17	MAGED2	unannotated	28	68	245	0.16382252559726962	17	47	153	0.17297297297297298
RI_19634	RI@chrX@54922291-54922578	chrX:54922203-54922291	chrX:54922578-54923768	chrX:54922203-54923768	chrX:54922291-54922578	+	ENSG00000067445.22	TRO	unannotated	13	21	45	0.27419354838709675	15	7	21	0.34375
RI_19635	RI@chrX@54922291-54922624	chrX:54922218-54922291	chrX:54922624-54923768	chrX:54922218-54923768	chrX:54922291-54922624	+	ENSG00000067445.22	TRO	unannotated	13	70	1	0.9764705882352941	15	29	0	1.0
RI_19636	RI@chrX@54926625-54927043	chrX:54926583-54926625	chrX:54927043-54927105	chrX:54926583-54927105	chrX:54926625-54927043	+	ENSG00000067445.22	TRO	annotated	46	85	42	0.6093023255813953	18	33	17	0.6
RI_19637	RI@chrX@54928710-54930741	chrX:54928603-54928710	chrX:54930741-54931031	chrX:54928603-54931031	chrX:54928710-54930741	+	ENSG00000067445.22	TRO	annotated	95	179	38	0.7828571428571428	28	73	25	0.6688741721854304
RI_19638	RI@chrX@55020329-55020446	chrX:55020320-55020329	chrX:55020446-55020504	chrX:55020320-55020504	chrX:55020329-55020446	-	ENSG00000158578.21	ALAS2	annotated	4	1	0		0	1	0	
RI_19639	RI@chrX@55143875-55146181	chrX:55143102-55143875	chrX:55146181-55146311	chrX:55143102-55146311	chrX:55143875-55146181	-	ENSG00000182518.14	VCF2	annotated	23	20	16	0.5733333333333334	15	29	4	0.8461538461538461
RI_19640	RI@chrX@55908309-55908691	chrX:55908217-55908309	chrX:55908691-55908800	chrX:55908217-55908800	chrX:55908309-55908691	+	ENSG00000227486.5	ENSG00000227486	annotated	0	2	0		2	4	0	
RI_19641	RI@chrX@55908517-55908691	chrX:55908224-55908517	chrX:55908691-55908800	chrX:55908224-55908800	chrX:55908517-55908691	+	ENSG00000227486.5	ENSG00000227486	annotated	3	2	0		1	4	0	
RI_19642	RI@chrX@55908517-55908629	chrX:55908229-55908517	chrX:55908629-55908800	chrX:55908229-55908800	chrX:55908517-55908629	+	ENSG00000227486.5	ENSG00000227486	annotated	3	2	0		1	2	0	
RI_19643	RI@chrX@56204514-56204973	chrX:56204438-56204514	chrX:56204973-56205093	chrX:56204438-56205093	chrX:56204514-56204973	+	ENSG00000227486.5	ENSG00000227486	annotated	0	0	1		0	0	0	
RI_19644	RI@chrX@56265744-56269378	chrX:56265180-56265744	chrX:56269378-56269489	chrX:56265180-56269489	chrX:56265744-56269378	+	ENSG00000102349.18	KLF8	annotated	2	1	5		0	0	1	
RI_19645	RI@chrX@56977196-56978580	chrX:56975142-56977196	chrX:56978580-56978660	chrX:56975142-56978660	chrX:56977196-56978580	-	ENSG00000204271.13	SPIN3	annotated	3	0	4		2	1	5	
RI_19646	RI@chrX@56978417-56978580	chrX:56978292-56978417	chrX:56978580-56978660	chrX:56978292-56978660	chrX:56978417-56978580	-	ENSG00000204271.13	SPIN3	annotated	8	0	0		4	1	0	
RI_19647	RI@chrX@56978421-56978580	chrX:56978292-56978421	chrX:56978580-56978660	chrX:56978292-56978660	chrX:56978421-56978580	-	ENSG00000204271.13	SPIN3	annotated	3	0	5		2	1	3	
RI_19648	RI@chrX@56978498-56978580	chrX:56978292-56978498	chrX:56978580-56978660	chrX:56978292-56978660	chrX:56978498-56978580	-	ENSG00000204271.13	SPIN3	annotated	1	0	0		2	1	0	
RI_19649	RI@chrX@56993888-56994723	chrX:56993787-56993888	chrX:56994723-56994949	chrX:56993787-56994949	chrX:56993888-56994723	-	ENSG00000204271.13	SPIN3	annotated	18	23	0	1.0	7	12	0	
RI_19650	RI@chrX@56994949-56995281	chrX:56994723-56994949	chrX:56995281-56995627	chrX:56994723-56995627	chrX:56994949-56995281	-	ENSG00000204271.13	SPIN3	unannotated	4	18	1	0.9166666666666666	0	12	0	
RI_19651	RI@chrX@56994949-56995242	chrX:56994723-56994949	chrX:56995242-56995627	chrX:56994723-56995627	chrX:56994949-56995242	-	ENSG00000204271.13	SPIN3	unannotated	4	7	5		0	9	0	
RI_19652	RI@chrX@56994949-56995216	chrX:56994723-56994949	chrX:56995216-56995627	chrX:56994723-56995627	chrX:56994949-56995216	-	ENSG00000204271.13	SPIN3	unannotated	4	1	9		0	2	9	
RI_19653	RI@chrX@57120101-57120405	chrX:57119682-57120101	chrX:57120405-57120631	chrX:57119682-57120631	chrX:57120101-57120405	-	ENSG00000186787.10	SPIN2B	annotated	8	0	14	0.2222222222222222	5	0	10	0.2
RI_19654	RI@chrX@57127058-57127744	chrX:57126885-57127058	chrX:57127744-57128366	chrX:57126885-57128366	chrX:57127058-57127744	+	ENSG00000226310.3	ENSG00000226310	annotated	1	0	0		0	0	2	
RI_19655	RI@chrX@63239059-63239787	chrX:63238993-63239059	chrX:63239787-63239830	chrX:63238993-63239830	chrX:63239059-63239787	-	ENSG00000235437.11	LINC01278	annotated	0	2	3		0	3	3	
RI_19656	RI@chrX@63636917-63638050	chrX:63635003-63636917	chrX:63638050-63638209	chrX:63635003-63638209	chrX:63636917-63638050	-	ENSG00000131089.17	ARHGEF9	annotated	328	221	0	1.0	119	74	0	1.0
RI_19657	RI@chrX@63655737-63656510	chrX:63655494-63655737	chrX:63656510-63658064	chrX:63655494-63658064	chrX:63655737-63656510	-	ENSG00000131089.17	ARHGEF9	annotated	5	2	3		2	0	0	
RI_19658	RI@chrX@63655737-63657905	chrX:63655494-63655737	chrX:63657905-63658064	chrX:63655494-63658064	chrX:63655737-63657905	-	ENSG00000131089.17	ARHGEF9	annotated	5	4	0		2	1	0	
RI_19659	RI@chrX@63754676-63754921	chrX:63754304-63754676	chrX:63754921-63755143	chrX:63754304-63755143	chrX:63754676-63754921	-	ENSG00000131089.17	ARHGEF9	unannotated	67	87	5	0.9390243902439024	23	34	3	0.9047619047619048
RI_19660	RI@chrX@63754676-63755019	chrX:63754315-63754676	chrX:63755019-63755143	chrX:63754315-63755143	chrX:63754676-63755019	-	ENSG00000131089.17	ARHGEF9	unannotated	67	79	0	1.0	23	46	0	1.0
RI_19661	RI@chrX@65518073-65520702	chrX:65517987-65518073	chrX:65520702-65522285	chrX:65517987-65522285	chrX:65518073-65520702	-	ENSG00000001497.18	LAS1L	annotated	47	74	0	1.0	27	32	0	1.0
RI_19662	RI@chrX@65518465-65520702	chrX:65517987-65518465	chrX:65520702-65522285	chrX:65517987-65522285	chrX:65518465-65520702	-	ENSG00000001497.18	LAS1L	annotated	3	74	12	0.7623762376237624	2	32	11	0.6071428571428571
RI_19663	RI@chrX@65520817-65521148	chrX:65520702-65520817	chrX:65521148-65522285	chrX:65520702-65522285	chrX:65520817-65521148	-	ENSG00000001497.18	LAS1L	annotated	97	65	0	1.0	55	28	0	1.0
RI_19664	RI@chrX@65520817-65523560	chrX:65520702-65520817	chrX:65523560-65523707	chrX:65520702-65523707	chrX:65520817-65523560	-	ENSG00000001497.18	LAS1L	annotated	97	7	15	0.7761194029850746	55	6	6	0.8356164383561644
RI_19665	RI@chrX@65522493-65523560	chrX:65522431-65522493	chrX:65523560-65523707	chrX:65522431-65523707	chrX:65522493-65523560	-	ENSG00000001497.18	LAS1L	annotated	15	7	43	0.2037037037037037	10	6	28	0.2222222222222222
RI_19666	RI@chrX@65522605-65523560	chrX:65522431-65522605	chrX:65523560-65523707	chrX:65522431-65523707	chrX:65522605-65523560	-	ENSG00000001497.18	LAS1L	annotated	21	7	1	0.9333333333333333	9	6	1	
RI_19667	RI@chrX@65522926-65523560	chrX:65522431-65522926	chrX:65523560-65523707	chrX:65522431-65523707	chrX:65522926-65523560	-	ENSG00000001497.18	LAS1L	annotated	21	7	0	1.0	10	6	0	
RI_19668	RI@chrX@65523707-65524056	chrX:65523560-65523707	chrX:65524056-65524614	chrX:65523560-65524614	chrX:65523707-65524056	-	ENSG00000001497.18	LAS1L	annotated	11	29	32	0.38461538461538464	3	9	20	0.23076923076923078
RI_19669	RI@chrX@65523876-65524056	chrX:65523560-65523876	chrX:65524056-65524614	chrX:65523560-65524614	chrX:65523876-65524056	-	ENSG00000001497.18	LAS1L	annotated	16	29	1	0.9574468085106383	4	9	0	
RI_19670	RI@chrX@65524262-65524564	chrX:65524056-65524262	chrX:65524564-65524614	chrX:65524056-65524614	chrX:65524262-65524564	-	ENSG00000001497.18	LAS1L	annotated	60	46	16	0.7681159420289855	22	9	16	0.49206349206349204
RI_19671	RI@chrX@65528369-65529212	chrX:65528260-65528369	chrX:65529212-65529258	chrX:65528260-65529258	chrX:65528369-65529212	-	ENSG00000001497.18	LAS1L	annotated	12	14	30	0.3023255813953488	4	7	19	0.22448979591836735
RI_19672	RI@chrX@65528369-65528964	chrX:65528260-65528369	chrX:65528964-65529258	chrX:65528260-65529258	chrX:65528369-65528964	-	ENSG00000001497.18	LAS1L	annotated	12	8	0	1.0	4	6	0	
RI_19673	RI@chrX@65528369-65528876	chrX:65528260-65528369	chrX:65528876-65529258	chrX:65528260-65529258	chrX:65528369-65528876	-	ENSG00000001497.18	LAS1L	annotated	12	14	3	0.8125	4	3	2	
RI_19674	RI@chrX@65532630-65534480	chrX:65532561-65532630	chrX:65534480-65534810	chrX:65532561-65534810	chrX:65532630-65534480	-	ENSG00000001497.18	LAS1L	unannotated	5	9	0		2	3	0	
RI_19675	RI@chrX@65534572-65534718	chrX:65534480-65534572	chrX:65534718-65534810	chrX:65534480-65534810	chrX:65534572-65534718	-	ENSG00000001497.18	LAS1L	annotated	52	29	0	1.0	25	11	0	1.0
RI_19676	RI@chrX@65729712-65731107	chrX:65729438-65729712	chrX:65731107-65731190	chrX:65729438-65731190	chrX:65729712-65731107	+	ENSG00000147065.18	MSN	annotated	0	3	75	0.0196078431372549	3	4	110	0.030837004405286344
RI_19677	RI@chrX@66256330-66257445	chrX:66256105-66256330	chrX:66257445-66258979	chrX:66256105-66258979	chrX:66256330-66257445	+	ENSG00000089472.18	HEPH	annotated	1	3	2		1	4	3	
RI_19678	RI@chrX@66256330-66258840	chrX:66256105-66256330	chrX:66258840-66258979	chrX:66256105-66258979	chrX:66256330-66258840	+	ENSG00000089472.18	HEPH	annotated	1	8	44	0.09278350515463918	1	16	44	0.1619047619047619
RI_19679	RI@chrX@66258205-66258840	chrX:66257445-66258205	chrX:66258840-66258979	chrX:66257445-66258979	chrX:66258205-66258840	+	ENSG00000089472.18	HEPH	annotated	8	8	0		7	16	0	1.0
RI_19680	RI@chrX@67725636-67728674	chrX:67723686-67725636	chrX:67728674-67730619	chrX:67723686-67730619	chrX:67725636-67728674	+	ENSG00000169083.18	AR	annotated	1	0	0		1	0	0	
RI_19681	RI@chrX@69061821-69062206	chrX:69061601-69061821	chrX:69062206-69062294	chrX:69061601-69062294	chrX:69061821-69062206	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19682	RI@chrX@69080622-69081178	chrX:69079905-69080622	chrX:69081178-69081571	chrX:69079905-69081571	chrX:69080622-69081178	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19683	RI@chrX@69080622-69081425	chrX:69079905-69080622	chrX:69081425-69081571	chrX:69079905-69081571	chrX:69080622-69081425	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
