event_id	pos_id	mse_n	exon	intron	strand	gene_id	gene_name	label	SRR601500_junction	SRR601500_PSI	SRR604528_junction	SRR604528_PSI
MSE_52325	MSE@chr7@144343187-144343298;144350718-144350824@144311936-144354982	2	chr7:144343187-144343298;chr7:144350718-144350824	chr7:144311936-144343187;chr7:144343298-144350718;chr7:144350824-144354982;chr7:144311936-144354982	-	ENSG00000244479.8	OR2A1-AS1	annotated	0;0;0;0		2;1;0;0	
MSE_52326	MSE@chr7@144343187-144343298;144350718-144350824@144311704-144354982	2	chr7:144343187-144343298;chr7:144350718-144350824	chr7:144311704-144343187;chr7:144343298-144350718;chr7:144350824-144354982;chr7:144311704-144354982	-	ENSG00000244479.8	OR2A1-AS1	annotated	0;0;0;0		3;1;0;0	
MSE_52327	MSE@chr7@144343187-144343298;144354032-144354160@144311704-144354982	2	chr7:144343187-144343298;chr7:144354032-144354160	chr7:144311704-144343187;chr7:144343298-144354032;chr7:144354160-144354982;chr7:144311704-144354982	-	ENSG00000244479.8	OR2A1-AS1	annotated	0;0;0;0		3;0;0;0	
MSE_52328	MSE@chr7@144343187-144343298;144354032-144354160@144311936-144354982	2	chr7:144343187-144343298;chr7:144354032-144354160	chr7:144311936-144343187;chr7:144343298-144354032;chr7:144354160-144354982;chr7:144311936-144354982	-	ENSG00000244479.8	OR2A1-AS1	annotated	0;0;0;0		2;0;0;0	
MSE_52330	MSE@chr7@144349104-144349443;144350718-144350824@144343298-144355338	2	chr7:144349104-144349443;chr7:144350718-144350824	chr7:144343298-144349104;chr7:144349443-144350718;chr7:144350824-144355338;chr7:144343298-144355338	-	ENSG00000244479.8	OR2A1-AS1	annotated	0;0;0;0		0;0;0;6	
MSE_52331	MSE@chr7@144350718-144350824;144351120-144351245@144343298-144354982	2	chr7:144350718-144350824;chr7:144351120-144351245	chr7:144343298-144350718;chr7:144350824-144351120;chr7:144351245-144354982;chr7:144343298-144354982	-	ENSG00000244479.8	OR2A1-AS1	annotated	0;0;0;2		1;0;0;0	
MSE_52332	MSE@chr7@144350718-144350824;144354032-144354160@144343298-144354982	2	chr7:144350718-144350824;chr7:144354032-144354160	chr7:144343298-144350718;chr7:144350824-144354032;chr7:144354160-144354982;chr7:144343298-144354982	-	ENSG00000244479.8	OR2A1-AS1	annotated	0;0;0;2		1;0;0;0	
MSE_52333	MSE@chr7@144591423-144591569;144606929-144607050@144548602-144623166	2	chr7:144591423-144591569;chr7:144606929-144607050	chr7:144548602-144591423;chr7:144591569-144606929;chr7:144607050-144623166;chr7:144548602-144623166	-	ENSG00000196511.15	TPK1	annotated	9;0;0;2		2;0;0;0	
MSE_52334	MSE@chr7@144667726-144667846;144681807-144681864@144648879-144682909	2	chr7:144667726-144667846;chr7:144681807-144681864	chr7:144648879-144667726;chr7:144667846-144681807;chr7:144681864-144682909;chr7:144648879-144682909	-	ENSG00000196511.15	TPK1	annotated	2;0;1;8		1;0;0;2	
MSE_52336	MSE@chr7@145294-145415;148532-148618@136268-149329	2	chr7:145294-145415;chr7:148532-148618	chr7:136268-145294;chr7:145415-148532;chr7:148618-149329;chr7:136268-149329	-	ENSG00000242474.4	LINC03015	annotated	0;0;1;0		0;0;0;0	
MSE_52343	MSE@chr7@14630236-14630268;14672929-14673027;14682553-14682669;14682753-14682841;14685245-14685362;14694075-14694194;14698095-14698169;14701681-14701730@14621494-14718542	8	chr7:14630236-14630268;chr7:14672929-14673027;chr7:14682553-14682669;chr7:14682753-14682841;chr7:14685245-14685362;chr7:14694075-14694194;chr7:14698095-14698169;chr7:14701681-14701730	chr7:14621494-14630236;chr7:14630268-14672929;chr7:14673027-14682553;chr7:14682669-14682753;chr7:14682841-14685245;chr7:14685362-14694075;chr7:14694194-14698095;chr7:14698169-14701681;chr7:14701730-14718542;chr7:14621494-14718542	-	ENSG00000136267.14	DGKB	annotated	36;20;34;49;42;50;43;29;30;0	1.0	2;1;4;3;9;3;3;7;7;0	
MSE_52344	MSE@chr7@14630236-14630271;14672929-14673027;14682553-14682669;14682753-14682841;14685245-14685362;14694075-14694194;14698095-14698169;14701681-14701730@14621494-14718542	8	chr7:14630236-14630271;chr7:14672929-14673027;chr7:14682553-14682669;chr7:14682753-14682841;chr7:14685245-14685362;chr7:14694075-14694194;chr7:14698095-14698169;chr7:14701681-14701730	chr7:14621494-14630236;chr7:14630271-14672929;chr7:14673027-14682553;chr7:14682669-14682753;chr7:14682841-14685245;chr7:14685362-14694075;chr7:14694194-14698095;chr7:14698169-14701681;chr7:14701730-14718542;chr7:14621494-14718542	-	ENSG00000136267.14	DGKB	annotated	36;9;34;49;42;50;43;29;30;0	1.0	2;1;4;3;9;3;3;7;7;0	
MSE_52345	MSE@chr7@14672929-14673027;14682553-14682669;14682753-14682841;14685245-14685362;14694075-14694194;14698095-14698169;14701681-14701730@14621494-14718542	7	chr7:14672929-14673027;chr7:14682553-14682669;chr7:14682753-14682841;chr7:14685245-14685362;chr7:14694075-14694194;chr7:14698095-14698169;chr7:14701681-14701730	chr7:14621494-14672929;chr7:14673027-14682553;chr7:14682669-14682753;chr7:14682841-14685245;chr7:14685362-14694075;chr7:14694194-14698095;chr7:14698169-14701681;chr7:14701730-14718542;chr7:14621494-14718542	-	ENSG00000136267.14	DGKB	unannotated	12;34;49;42;50;43;29;30;0	1.0	3;4;3;9;3;3;7;7;0	
MSE_52348	MSE@chr7@148567774-148567840;148568100-148568278;148624681-148624835@148544480-148625359	3	chr7:148567774-148567840;chr7:148568100-148568278;chr7:148624681-148624835	chr7:148544480-148567774;chr7:148567840-148568100;chr7:148568278-148624681;chr7:148624835-148625359;chr7:148544480-148625359	-	ENSG00000287636.4	ENSG00000287636	annotated	1;0;0;0;0		0;0;0;0;0	
MSE_52349	MSE@chr7@148568100-148568278;148624681-148624835@148544480-148625359	2	chr7:148568100-148568278;chr7:148624681-148624835	chr7:148544480-148568100;chr7:148568278-148624681;chr7:148624835-148625359;chr7:148544480-148625359	-	ENSG00000287636.4	ENSG00000287636	annotated	0;0;0;0		1;0;0;0	
MSE_52350	MSE@chr7@148624545-148624556;148624681-148624835@148568278-148625359	2	chr7:148624545-148624556;chr7:148624681-148624835	chr7:148568278-148624545;chr7:148624556-148624681;chr7:148624835-148625359;chr7:148568278-148625359	-	ENSG00000287636.4	ENSG00000287636	annotated	0;0;0;0		0;1;0;0	
MSE_52351	MSE@chr7@148624545-148624556;148624681-148624835@148588035-148625359	2	chr7:148624545-148624556;chr7:148624681-148624835	chr7:148588035-148624545;chr7:148624556-148624681;chr7:148624835-148625359;chr7:148588035-148625359	-	ENSG00000287636.4	ENSG00000287636	annotated	0;0;0;0		0;1;0;0	
MSE_52352	MSE@chr7@148759304-148759354;148759548-148759638@148757150-148766561	2	chr7:148759304-148759354;chr7:148759548-148759638	chr7:148757150-148759304;chr7:148759354-148759548;chr7:148759638-148766561;chr7:148757150-148766561	+	ENSG00000055130.18	CUL1	annotated	107;102;0;0	1.0	29;34;0;1	0.9545454545454546
MSE_52353	MSE@chr7@148759304-148759354;148759548-148759638;148760333-148760496@148757150-148766561	3	chr7:148759304-148759354;chr7:148759548-148759638;chr7:148760333-148760496	chr7:148757150-148759304;chr7:148759354-148759548;chr7:148759638-148760333;chr7:148760496-148766561;chr7:148757150-148766561	+	ENSG00000055130.18	CUL1	annotated	107;102;77;82;0	1.0	29;34;27;29;1	0.967479674796748
MSE_52354	MSE@chr7@148759548-148759638;148760333-148760496@148757150-148766561	2	chr7:148759548-148759638;chr7:148760333-148760496	chr7:148757150-148759548;chr7:148759638-148760333;chr7:148760496-148766561;chr7:148757150-148766561	+	ENSG00000055130.18	CUL1	annotated	1;77;82;0	1.0	0;27;29;1	0.9491525423728814
MSE_52355	MSE@chr7@148766561-148766723;148767619-148767749@148760496-148783783	2	chr7:148766561-148766723;chr7:148767619-148767749	chr7:148760496-148766561;chr7:148766723-148767619;chr7:148767749-148783783;chr7:148760496-148783783	+	ENSG00000055130.18	CUL1	annotated	82;89;142;0	1.0	29;42;46;0	1.0
MSE_52356	MSE@chr7@148832634-148832750;148836822-148837000@148829848-148846470	2	chr7:148832634-148832750;chr7:148836822-148837000	chr7:148829848-148832634;chr7:148832750-148836822;chr7:148837000-148846470;chr7:148829848-148846470	-	ENSG00000106462.12	EZH2	annotated	0;0;0;1		0;0;0;0	
MSE_52360	MSE@chr7@149288431-149289457;149289548-149289726@149287776-149289938	2	chr7:149288431-149289457;chr7:149289548-149289726	chr7:149287776-149288431;chr7:149289457-149289548;chr7:149289726-149289938;chr7:149287776-149289938	+	ENSG00000290600.1	ENSG00000290600	annotated	9;5;10;2		4;4;3;3	
MSE_52361	MSE@chr7@149288431-149289457;149289548-149289726;149289938-149290038@149287776-149292211	3	chr7:149288431-149289457;chr7:149289548-149289726;chr7:149289938-149290038	chr7:149287776-149288431;chr7:149289457-149289548;chr7:149289726-149289938;chr7:149290038-149292211;chr7:149287776-149292211	+	ENSG00000290600.1	ENSG00000290600	annotated	9;5;10;13;2		4;4;3;13;1	
MSE_52362	MSE@chr7@149288621-149288691;149289938-149290083@149287776-149292211	2	chr7:149288621-149288691;chr7:149289938-149290083	chr7:149287776-149288621;chr7:149288691-149289938;chr7:149290083-149292211;chr7:149287776-149292211	+	ENSG00000204946.10	ZNF783	annotated	0;1;0;2		0;0;0;1	
MSE_52363	MSE@chr7@149289938-149290038;149291556-149291745@149287776-149292211	2	chr7:149289938-149290038;chr7:149291556-149291745	chr7:149287776-149289938;chr7:149290038-149291556;chr7:149291745-149292211;chr7:149287776-149292211	+	ENSG00000290600.1	ENSG00000290600	annotated	2;0;0;2		3;0;3;1	
MSE_52364	MSE@chr7@149550868-149550946;149551574-149551826;149552801-149553016@149549374-149619924	3	chr7:149550868-149550946;chr7:149551574-149551826;chr7:149552801-149553016	chr7:149549374-149550868;chr7:149550946-149551574;chr7:149551826-149552801;chr7:149553016-149619924;chr7:149549374-149619924	-	ENSG00000291118.2	ZNF767P	annotated	18;24;10;1;0	1.0	6;9;6;4;0	
MSE_52365	MSE@chr7@149550868-149550946;149551655-149551826;149552801-149553013;149558608-149558839@149549374-149619924	4	chr7:149550868-149550946;chr7:149551655-149551826;chr7:149552801-149553013;chr7:149558608-149558839	chr7:149549374-149550868;chr7:149550946-149551655;chr7:149551826-149552801;chr7:149553013-149558608;chr7:149558839-149619924;chr7:149549374-149619924	-	ENSG00000291118.2	ZNF767P	annotated	18;7;10;6;15;0	1.0	6;2;6;2;8;0	
MSE_52366	MSE@chr7@149550868-149550946;149551655-149551826;149552801-149553016;149558608-149558839@149549374-149619924	4	chr7:149550868-149550946;chr7:149551655-149551826;chr7:149552801-149553016;chr7:149558608-149558839	chr7:149549374-149550868;chr7:149550946-149551655;chr7:149551826-149552801;chr7:149553016-149558608;chr7:149558839-149619924;chr7:149549374-149619924	-	ENSG00000291118.2	ZNF767P	annotated	18;7;10;21;15;0	1.0	6;2;6;4;8;0	
MSE_52367	MSE@chr7@149823352-149823482;149823724-149823848;149824086-149824132;149824394-149824672;149824965-149825124@149822197-149825275	5	chr7:149823352-149823482;chr7:149823724-149823848;chr7:149824086-149824132;chr7:149824394-149824672;chr7:149824965-149825124	chr7:149822197-149823352;chr7:149823482-149823724;chr7:149823848-149824086;chr7:149824132-149824394;chr7:149824672-149824965;chr7:149825124-149825275;chr7:149822197-149825275	+	ENSG00000293557.1	ENSG00000293557	annotated	1;6;8;9;8;9;1		2;8;7;10;5;5;0	
MSE_52368	MSE@chr7@149824086-149824132;149824394-149824672;149824965-149825124@149823848-149825275	3	chr7:149824086-149824132;chr7:149824394-149824672;chr7:149824965-149825124	chr7:149823848-149824086;chr7:149824132-149824394;chr7:149824672-149824965;chr7:149825124-149825275;chr7:149823848-149825275	+	ENSG00000293557.1	ENSG00000293557	annotated	8;9;8;9;0		7;10;5;5;0	
MSE_52369	MSE@chr7@149825800-149825938;149826075-149826277;149826450-149826577@149825391-149827769	3	chr7:149825800-149825938;chr7:149826075-149826277;chr7:149826450-149826577	chr7:149825391-149825800;chr7:149825938-149826075;chr7:149826277-149826450;chr7:149826577-149827769;chr7:149825391-149827769	+	ENSG00000293557.1	ENSG00000293557	annotated	8;4;9;1;0		5;17;10;2;0	
MSE_52370	MSE@chr7@149870242-149870351;149871642-149871796@149869858-149873224	2	chr7:149870242-149870351;chr7:149871642-149871796	chr7:149869858-149870242;chr7:149870351-149871642;chr7:149871796-149873224;chr7:149869858-149873224	-	ENSG00000204934.11	ATP6V0E2-AS1	annotated	5;0;4;2		4;5;5;0	
MSE_52371	MSE@chr7@149875973-149876089;149878678-149878790@149875645-149879335	2	chr7:149875973-149876089;chr7:149878678-149878790	chr7:149875645-149875973;chr7:149876089-149878678;chr7:149878790-149879335;chr7:149875645-149879335	+	ENSG00000171130.19	ATP6V0E2	annotated	0;0;855;10	0.9661016949152542	0;0;525;9	0.9510869565217391
MSE_52372	MSE@chr7@149878678-149878790;149879166-149879225@149875645-149879335	2	chr7:149878678-149878790;chr7:149879166-149879225	chr7:149875645-149878678;chr7:149878790-149879166;chr7:149879225-149879335;chr7:149875645-149879335	+	ENSG00000171130.19	ATP6V0E2	annotated	674;0;0;10	0.9573863636363636	462;1;2;9	0.9451219512195121
MSE_52373	MSE@chr7@149892274-149892398;149909650-149909705@149891301-150047609	2	chr7:149892274-149892398;chr7:149909650-149909705	chr7:149891301-149892274;chr7:149892398-149909650;chr7:149909705-150047609;chr7:149891301-150047609	-	ENSG00000303938.1	ENSG00000303938	annotated	54;10;1;1	0.9558823529411765	13;3;0;2	
MSE_52394	MSE@chr7@150324358-150324418;150325841-150326010@150323560-150336718	2	chr7:150324358-150324418;chr7:150325841-150326010	chr7:150323560-150324358;chr7:150324418-150325841;chr7:150326010-150336718;chr7:150323560-150336718	+	ENSG00000127399.15	LRRC61	annotated	0;0;16;3		0;0;15;3	
MSE_52395	MSE@chr7@150369671-150369868;150370760-150370884@150368318-150371228	2	chr7:150369671-150369868;chr7:150370760-150370884	chr7:150368318-150369671;chr7:150369868-150370760;chr7:150370884-150371228;chr7:150368318-150371228	+	ENSG00000214022.12	REPIN1	annotated	0;6;5;0		0;6;3;0	
MSE_52396	MSE@chr7@150369671-150369868;150370760-150370884@150368941-150371228	2	chr7:150369671-150369868;chr7:150370760-150370884	chr7:150368941-150369671;chr7:150369868-150370760;chr7:150370884-150371228;chr7:150368941-150371228	+	ENSG00000214022.12	REPIN1	annotated	5;6;5;11	0.326530612244898	9;6;3;6	
MSE_52398	MSE@chr7@150996404-150996552;150996763-150996925@150995314-150998357	2	chr7:150996404-150996552;chr7:150996763-150996925	chr7:150995314-150996404;chr7:150996552-150996763;chr7:150996925-150998357;chr7:150995314-150998357	+	ENSG00000164867.11	NOS3	annotated	6;4;4;0		7;11;10;0	
MSE_52399	MSE@chr7@151028780-151028852;151033605-151033917@151028610-151034273	2	chr7:151028780-151028852;chr7:151033605-151033917	chr7:151028610-151028780;chr7:151028852-151033605;chr7:151033917-151034273;chr7:151028610-151034273	+	ENSG00000197150.13	ABCB8	annotated	0;1;36;6	0.6727272727272726	0;0;23;3	
MSE_52400	MSE@chr7@151028780-151028911;151031241-151031291@151028610-151032844	2	chr7:151028780-151028911;chr7:151031241-151031291	chr7:151028610-151028780;chr7:151028911-151031241;chr7:151031291-151032844;chr7:151028610-151032844	+	ENSG00000197150.13	ABCB8	annotated	0;0;1;0		0;0;0;0	
MSE_52401	MSE@chr7@151031241-151031291;151033605-151033917@151028610-151034273	2	chr7:151031241-151031291;chr7:151033605-151033917	chr7:151028610-151031241;chr7:151031291-151033605;chr7:151033917-151034273;chr7:151028610-151034273	+	ENSG00000197150.13	ABCB8	annotated	1;0;36;6	0.6727272727272726	0;0;23;3	
MSE_52402	MSE@chr7@151033605-151033917;151034273-151034428@151033061-151034505	2	chr7:151033605-151033917;chr7:151034273-151034428	chr7:151033061-151033605;chr7:151033917-151034273;chr7:151034428-151034505;chr7:151033061-151034505	+	ENSG00000197150.13	ABCB8	annotated	3;36;43;0	1.0	0;23;33;0	1.0
MSE_52403	MSE@chr7@151078562-151078701;151078842-151079021@151078092-151079500	2	chr7:151078562-151078701;chr7:151078842-151079021	chr7:151078092-151078562;chr7:151078701-151078842;chr7:151079021-151079500;chr7:151078092-151079500	-	ENSG00000164896.21	FASTK	annotated	144;160;186;0	1.0	134;92;120;0	1.0
MSE_52404	MSE@chr7@151078562-151078701;151078923-151079021@151078092-151079500	2	chr7:151078562-151078701;chr7:151078923-151079021	chr7:151078092-151078562;chr7:151078701-151078923;chr7:151079021-151079500;chr7:151078092-151079500	-	ENSG00000164896.21	FASTK	annotated	144;1;186;0	1.0	134;4;120;0	1.0
MSE_52405	MSE@chr7@151119987-151120145;151120520-151120567@151118632-151122725	2	chr7:151119987-151120145;chr7:151120520-151120567	chr7:151118632-151119987;chr7:151120145-151120520;chr7:151120567-151122725;chr7:151118632-151122725	+	ENSG00000133612.20	AGAP3	annotated	653;345;1;86	0.7947494033412887	458;258;2;78	0.7542016806722689
MSE_52406	MSE@chr7@151119987-151120145;151120520-151120745@151118632-151122725	2	chr7:151119987-151120145;chr7:151120520-151120745	chr7:151118632-151119987;chr7:151120145-151120520;chr7:151120745-151122725;chr7:151118632-151122725	+	ENSG00000133612.20	AGAP3	annotated	653;345;488;86	0.8520642201834863	458;258;349;78	0.8198614318706697
MSE_52407	MSE@chr7@151138143-151138313;151139979-151140116@151134568-151141898	2	chr7:151138143-151138313;chr7:151139979-151140116	chr7:151134568-151138143;chr7:151138313-151139979;chr7:151140116-151141898;chr7:151134568-151141898	+	ENSG00000133612.20	AGAP3	annotated	23;25;27;44	0.36231884057971014	15;47;44;33	0.5170731707317073
MSE_52408	MSE@chr7@151236408-151236590;151236956-151237172@151235612-151237374	2	chr7:151236408-151236590;chr7:151236956-151237172	chr7:151235612-151236408;chr7:151236590-151236956;chr7:151237172-151237374;chr7:151235612-151237374	+	ENSG00000033100.17	CHPF2	annotated	35;0;4;3	0.8125	13;0;3;0	
MSE_52415	MSE@chr7@151411967-151412070;151412528-151412632@151411792-151412719	2	chr7:151411967-151412070;chr7:151412528-151412632	chr7:151411792-151411967;chr7:151412070-151412528;chr7:151412632-151412719;chr7:151411792-151412719	+	ENSG00000243836.8	WDR86-AS1	annotated	0;0;0;0		0;0;0;1	
MSE_52416	MSE@chr7@151566573-151566613;151568716-151568842@151565885-151570171	2	chr7:151566573-151566613;chr7:151568716-151568842	chr7:151565885-151566573;chr7:151566613-151568716;chr7:151568842-151570171;chr7:151565885-151570171	-	ENSG00000106617.16	PRKAG2	annotated	0;0;66;0	1.0	0;0;22;0	
MSE_52417	MSE@chr7@151566614-151566699;151568716-151568842@151565885-151570171	2	chr7:151566614-151566699;chr7:151568716-151568842	chr7:151565885-151566614;chr7:151566699-151568716;chr7:151568842-151570171;chr7:151565885-151570171	-	ENSG00000106617.16	PRKAG2	annotated	0;0;66;0	1.0	0;0;22;0	
MSE_52418	MSE@chr7@151606094-151606183;151632069-151632138@151595454-151675420	2	chr7:151606094-151606183;chr7:151632069-151632138	chr7:151595454-151606094;chr7:151606183-151632069;chr7:151632138-151675420;chr7:151595454-151675420	-	ENSG00000106617.16	PRKAG2	annotated	0;0;28;0		1;1;5;2	
MSE_52419	MSE@chr7@151781126-151781431;151786470-151786541@151675637-151814416	2	chr7:151781126-151781431;chr7:151786470-151786541	chr7:151675637-151781126;chr7:151781431-151786470;chr7:151786541-151814416;chr7:151675637-151814416	-	ENSG00000106617.16	PRKAG2	annotated	4;29;10;3	0.8269230769230769	0;4;2;0	
MSE_52420	MSE@chr7@151781152-151781431;151786470-151786541@151675637-151814416	2	chr7:151781152-151781431;chr7:151786470-151786541	chr7:151675637-151781152;chr7:151781431-151786470;chr7:151786541-151814416;chr7:151675637-151814416	-	ENSG00000106617.16	PRKAG2	annotated	31;29;10;3	0.8860759493670886	5;4;2;0	
MSE_52421	MSE@chr7@151781152-151781431;151786470-151786541;151790881-151791000@151675637-151814416	3	chr7:151781152-151781431;chr7:151786470-151786541;chr7:151790881-151791000	chr7:151675637-151781152;chr7:151781431-151786470;chr7:151786541-151790881;chr7:151791000-151814416;chr7:151675637-151814416	-	ENSG00000106617.16	PRKAG2	annotated	31;29;0;0;3	0.8333333333333334	5;4;0;0;0	
MSE_52422	MSE@chr7@151811-151995;152441-152547@150132-153409	2	chr7:151811-151995;chr7:152441-152547	chr7:150132-151811;chr7:151995-152441;chr7:152547-153409;chr7:150132-153409	+	ENSG00000240859.4	LINC03014	annotated	0;0;4;5		0;0;1;1	
MSE_52430	MSE@chr7@152157761-152157854;152158863-152159072@152156346-152162117	2	chr7:152157761-152157854;chr7:152158863-152159072	chr7:152156346-152157761;chr7:152157854-152158863;chr7:152159072-152162117;chr7:152156346-152162117	-	ENSG00000055609.21	KMT2C	annotated	17;2;13;0	1.0	16;0;25;0	1.0
MSE_52431	MSE@chr7@152157761-152157922;152158863-152159072@152156346-152162117	2	chr7:152157761-152157922;chr7:152158863-152159072	chr7:152156346-152157761;chr7:152157922-152158863;chr7:152159072-152162117;chr7:152156346-152162117	-	ENSG00000055609.21	KMT2C	annotated	17;8;13;0	1.0	16;4;25;0	1.0
MSE_52432	MSE@chr7@152157761-152157925;152158857-152159072@152156346-152162117	2	chr7:152157761-152157925;chr7:152158857-152159072	chr7:152156346-152157761;chr7:152157925-152158857;chr7:152159072-152162117;chr7:152156346-152162117	-	ENSG00000055609.21	KMT2C	annotated	17;0;13;0	1.0	16;0;25;0	1.0
MSE_52433	MSE@chr7@152157761-152157925;152158863-152159072@152156346-152162117	2	chr7:152157761-152157925;chr7:152158863-152159072	chr7:152156346-152157761;chr7:152157925-152158863;chr7:152159072-152162117;chr7:152156346-152162117	-	ENSG00000055609.21	KMT2C	annotated	17;12;13;0	1.0	16;12;25;0	1.0
MSE_52434	MSE@chr7@152168567-152168589;152169186-152169249@152167378-152171264	2	chr7:152168567-152168589;chr7:152169186-152169249	chr7:152167378-152168567;chr7:152168589-152169186;chr7:152169249-152171264;chr7:152167378-152171264	-	ENSG00000055609.21	KMT2C	annotated	4;5;22;2	0.8378378378378378	0;0;13;0	
MSE_52435	MSE@chr7@152195522-152195569;152195907-152196011@152194568-152199279	2	chr7:152195522-152195569;chr7:152195907-152196011	chr7:152194568-152195522;chr7:152195569-152195907;chr7:152196011-152199279;chr7:152194568-152199279	-	ENSG00000055609.21	KMT2C	annotated	3;2;2;0		5;2;9;0	
MSE_52436	MSE@chr7@152220523-152220735;152222001-152222066;152222573-152222682;152224015-152224179;152224435-152224616@152207428-152229923	5	chr7:152220523-152220735;chr7:152222001-152222066;chr7:152222573-152222682;chr7:152224015-152224179;chr7:152224435-152224616	chr7:152207428-152220523;chr7:152220735-152222001;chr7:152222066-152222573;chr7:152222682-152224015;chr7:152224179-152224435;chr7:152224616-152229923;chr7:152207428-152229923	-	ENSG00000055609.21	KMT2C	annotated	15;3;4;4;4;1;0		13;8;6;8;7;4;0	
MSE_52437	MSE@chr7@152224015-152224179;152224435-152224616@152222682-152229923	2	chr7:152224015-152224179;chr7:152224435-152224616	chr7:152222682-152224015;chr7:152224179-152224435;chr7:152224616-152229923;chr7:152222682-152229923	-	ENSG00000055609.21	KMT2C	annotated	4;4;1;0		8;7;4;0	
MSE_52438	MSE@chr7@152441-152547;152668-152819@150132-153409	2	chr7:152441-152547;chr7:152668-152819	chr7:150132-152441;chr7:152547-152668;chr7:152819-153409;chr7:150132-153409	+	ENSG00000240859.4	LINC03014	annotated	1;0;1;5		0;0;0;1	
MSE_52439	MSE@chr7@152852126-152852251;152853494-152853577@152825122-152854458	2	chr7:152852126-152852251;chr7:152853494-152853577	chr7:152825122-152852126;chr7:152852251-152853494;chr7:152853577-152854458;chr7:152825122-152854458	+	ENSG00000133627.18	ACTR3B	annotated	171;145;210;4	0.9776951672862454	76;50;87;1	0.9861111111111112
MSE_52442	MSE@chr7@154637821-154637873;154669360-154669441@154566916-154727767	2	chr7:154637821-154637873;chr7:154669360-154669441	chr7:154566916-154637821;chr7:154637873-154669360;chr7:154669441-154727767;chr7:154566916-154727767	+	ENSG00000130226.18	DPP6	annotated	129;139;127;0	1.0	27;43;34;0	1.0
MSE_52443	MSE@chr7@154986017-154986179;154991006-154991069;154993726-154993769@154983332-154998650	3	chr7:154986017-154986179;chr7:154991006-154991069;chr7:154993726-154993769	chr7:154983332-154986017;chr7:154986179-154991006;chr7:154991069-154993726;chr7:154993769-154998650;chr7:154983332-154998650	-	ENSG00000157212.20	PAXIP1	annotated	0;4;6;6;0		4;1;0;1;0	
MSE_52444	MSE@chr7@154991006-154991069;154993726-154993769@154983332-154998650	2	chr7:154991006-154991069;chr7:154993726-154993769	chr7:154983332-154991006;chr7:154991069-154993726;chr7:154993769-154998650;chr7:154983332-154998650	-	ENSG00000157212.20	PAXIP1	annotated	7;6;6;0		4;0;1;0	
MSE_52453	MSE@chr7@155301566-155301690;155302251-155302417@155298697-155302747	2	chr7:155301566-155301690;chr7:155302251-155302417	chr7:155298697-155301566;chr7:155301690-155302251;chr7:155302417-155302747;chr7:155298697-155302747	+	ENSG00000186480.13	INSIG1	annotated	75;82;90;0	1.0	59;48;70;0	1.0
MSE_52455	MSE@chr7@156444249-156445826;156446135-156446260@156441380-156471155	2	chr7:156444249-156445826;chr7:156446135-156446260	chr7:156441380-156444249;chr7:156445826-156446135;chr7:156446260-156471155;chr7:156441380-156471155	-	ENSG00000182648.16	RNF32-DT	annotated	0;0;0;1		0;0;0;2	
MSE_52456	MSE@chr7@156444249-156445826;156446135-156446260;156471155-156472711@156441380-156605188	3	chr7:156444249-156445826;chr7:156446135-156446260;chr7:156471155-156472711	chr7:156441380-156444249;chr7:156445826-156446135;chr7:156446260-156471155;chr7:156472711-156605188;chr7:156441380-156605188	-	ENSG00000182648.16	RNF32-DT	annotated	0;0;0;3;0		0;0;0;2;1	
MSE_52457	MSE@chr7@156481377-156481620;156584201-156584520@156472711-156605188	2	chr7:156481377-156481620;chr7:156584201-156584520	chr7:156472711-156481377;chr7:156481620-156584201;chr7:156584520-156605188;chr7:156472711-156605188	-	ENSG00000182648.16	RNF32-DT	annotated	3;0;0;3		1;0;0;2	
MSE_52458	MSE@chr7@156603785-156603911;156605188-156605380@156472711-156640536	2	chr7:156603785-156603911;chr7:156605188-156605380	chr7:156472711-156603785;chr7:156603911-156605188;chr7:156605380-156640536;chr7:156472711-156640536	-	ENSG00000182648.16	RNF32-DT	annotated	2;0;2;0		0;1;3;2	
MSE_52459	MSE@chr7@156605188-156605380;156605658-156605764@156546526-156640536	2	chr7:156605188-156605380;chr7:156605658-156605764	chr7:156546526-156605188;chr7:156605380-156605658;chr7:156605764-156640536;chr7:156546526-156640536	-	ENSG00000182648.16	RNF32-DT	annotated	0;1;1;0		0;5;3;0	
MSE_52460	MSE@chr7@156605188-156605380;156605658-156605764@156472711-156640536	2	chr7:156605188-156605380;chr7:156605658-156605764	chr7:156472711-156605188;chr7:156605380-156605658;chr7:156605764-156640536;chr7:156472711-156640536	-	ENSG00000182648.16	RNF32-DT	annotated	3;1;1;0		2;5;3;2	
MSE_52461	MSE@chr7@156725435-156725525;156725764-156725837;156727930-156728007;156728644-156728720@156724178-156734177	4	chr7:156725435-156725525;chr7:156725764-156725837;chr7:156727930-156728007;chr7:156728644-156728720	chr7:156724178-156725435;chr7:156725525-156725764;chr7:156725837-156727930;chr7:156728007-156728644;chr7:156728720-156734177;chr7:156724178-156734177	-	ENSG00000105983.23	LMBR1	annotated	73;83;42;52;34;0	1.0	36;32;34;29;24;0	1.0
