event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_PSI
THREE_26105	THREE@chr3@42635335-42653994@42635294-42653994	chr3:42635234-42635335	chr3:42635234-42635294	chr3:42635335-42653994	chr3:42635294-42653994	-	ENSG00000230084.9	ZBTB47-AS1	annotated	4	1		0	1	
THREE_26106	THREE@chr3@42643395-42643899@42643395-42643902	chr3:42643899-42644003	chr3:42643902-42644003	chr3:42643395-42643899	chr3:42643395-42643902	+	ENSG00000114857.19	NKTR	unannotated	19	31	0.38	16	22	0.42105263157894735
THREE_26107	THREE@chr3@42794299-42804436@42794275-42804436	chr3:42794157-42794299	chr3:42794157-42794275	chr3:42794299-42804436	chr3:42794275-42804436	-	ENSG00000181061.14	HIGD1A	annotated	5	402	0.012285012285012284	0	329	0.0
THREE_26108	THREE@chr3@42908148-42908793@42908148-42908796	chr3:42908793-42908909	chr3:42908796-42908909	chr3:42908148-42908793	chr3:42908148-42908796	+	ENSG00000182983.15	ZNF662	annotated	1	3		0	1	
THREE_26109	THREE@chr3@42908909-42914327@42908909-42917449	chr3:42914327-42919334	chr3:42917449-42919334	chr3:42908909-42914327	chr3:42908909-42917449	+	ENSG00000182983.15	ZNF662	annotated	6	0		2	0	
THREE_26110	THREE@chr3@4303526-4312898@4303526-4313647	chr3:4312898-4313761	chr3:4313647-4313761	chr3:4303526-4312898	chr3:4303526-4313647	+	ENSG00000170364.13	SETMAR	annotated	5	8		2	4	
THREE_26111	THREE@chr3@4313229-4313647@4313229-4313667	chr3:4313647-4313761	chr3:4313667-4313761	chr3:4313229-4313647	chr3:4313229-4313667	+	ENSG00000170364.13	SETMAR	annotated	2	0		0	0	
THREE_26112	THREE@chr3@43699361-43702215@43699361-43702387	chr3:43702215-43702587	chr3:43702387-43702587	chr3:43699361-43702215	chr3:43699361-43702387	+	ENSG00000011198.10	ABHD5	annotated	19	0	1.0	18	0	1.0
THREE_26113	THREE@chr3@43715058-43717671@43715058-43717766	chr3:43717671-43717857	chr3:43717766-43717857	chr3:43715058-43717671	chr3:43715058-43717766	+	ENSG00000011198.10	ABHD5	annotated	25	0	1.0	25	0	1.0
THREE_26118	THREE@chr3@44003681-44017164@44003681-44017416	chr3:44017164-44018348	chr3:44017416-44018348	chr3:44003681-44017164	chr3:44003681-44017416	+	ENSG00000271192.2	ENSG00000271192	annotated	0	0		1	0	
THREE_26120	THREE@chr3@44361518-44367456@44361518-44367532	chr3:44367456-44367708	chr3:44367532-44367708	chr3:44361518-44367456	chr3:44361518-44367532	+	ENSG00000179152.20	TCAIM	annotated	9	15	0.375	7	6	
THREE_26121	THREE@chr3@44396834-44400355@44396834-44400522	chr3:44400355-44400587	chr3:44400522-44400587	chr3:44396834-44400355	chr3:44396834-44400522	+	ENSG00000179152.20	TCAIM	annotated	34	0	1.0	15	0	1.0
THREE_26122	THREE@chr3@44500637-44502542@44500634-44502542	chr3:44491766-44500637	chr3:44491766-44500634	chr3:44500637-44502542	chr3:44500634-44502542	-	ENSG00000178917.19	ZNF852	annotated	1	2		0	0	
THREE_26123	THREE@chr3@44625143-44629065@44625143-44629074	chr3:44629065-44629544	chr3:44629074-44629544	chr3:44625143-44629065	chr3:44625143-44629074	+	ENSG00000186448.15	ZNF197	annotated	3	3		2	0	
THREE_26124	THREE@chr3@44632599-44641900@44632599-44646491	chr3:44641900-44648471	chr3:44646491-44648471	chr3:44632599-44641900	chr3:44632599-44646491	+	ENSG00000186448.15	ZNF197	annotated	3	7		5	2	
THREE_26125	THREE@chr3@44648834-44650941@44648834-44650944	chr3:44650941-44651259	chr3:44650944-44651259	chr3:44648834-44650941	chr3:44648834-44650944	+	ENSG00000169981.11	ZNF35	annotated	3	0		3	0	
THREE_26126	THREE@chr3@44648811-44650941@44648811-44650944	chr3:44650941-44651259	chr3:44650944-44651259	chr3:44648811-44650941	chr3:44648811-44650944	+	ENSG00000169981.11	ZNF35	annotated	0	0		0	1	
THREE_26127	THREE@chr3@44862116-44862353@44862116-44862358	chr3:44862353-44862527	chr3:44862358-44862527	chr3:44862116-44862353	chr3:44862116-44862358	+	ENSG00000163808.17	KIF15	unannotated	0	7		1	6	
THREE_26128	THREE@chr3@4491368-4492784@4491109-4492784	chr3:4490317-4491368	chr3:4490317-4491109	chr3:4491368-4492784	chr3:4491109-4492784	-	ENSG00000231249.4	ITPR1-DT	annotated	4	0		0	0	
THREE_26131	THREE@chr3@44975476-44989140@44975476-44989144	chr3:44989140-44989242	chr3:44989144-44989242	chr3:44975476-44989140	chr3:44975476-44989144	+	ENSG00000075914.13	EXOSC7	annotated	1	0		0	0	
THREE_26136	THREE@chr3@45705209-45706780@45705209-45707442	chr3:45706780-45709647	chr3:45707442-45709647	chr3:45705209-45706780	chr3:45705209-45707442	+	ENSG00000211456.14	SACM1L	annotated	44	0	1.0	10	0	1.0
THREE_26137	THREE@chr3@45705209-45706780@45705209-45709498	chr3:45706780-45709647	chr3:45709498-45709647	chr3:45705209-45706780	chr3:45705209-45709498	+	ENSG00000211456.14	SACM1L	annotated	44	3	0.9361702127659575	10	1	0.9090909090909091
THREE_26140	THREE@chr3@45706907-45707112@45706907-45709498	chr3:45707112-45709647	chr3:45709498-45709647	chr3:45706907-45707112	chr3:45706907-45709498	+	ENSG00000211456.14	SACM1L	annotated	0	37	0.0	0	14	0.0
THREE_26141	THREE@chr3@45706907-45707442@45706907-45709498	chr3:45707442-45709647	chr3:45709498-45709647	chr3:45706907-45707442	chr3:45706907-45709498	+	ENSG00000211456.14	SACM1L	annotated	0	37	0.0	0	14	0.0
THREE_26142	THREE@chr3@45705209-45707442@45705209-45709498	chr3:45707442-45709647	chr3:45709498-45709647	chr3:45705209-45707442	chr3:45705209-45709498	+	ENSG00000211456.14	SACM1L	annotated	0	3		0	1	
THREE_26144	THREE@chr3@45706907-45709498@45706907-45709597	chr3:45709498-45709647	chr3:45709597-45709647	chr3:45706907-45709498	chr3:45706907-45709597	+	ENSG00000211456.14	SACM1L	annotated	37	0	1.0	14	0	1.0
THREE_26145	THREE@chr3@45709647-45713137@45709647-45713141	chr3:45713137-45713196	chr3:45713141-45713196	chr3:45709647-45713137	chr3:45709647-45713141	+	ENSG00000211456.14	SACM1L	annotated	60	3	0.9523809523809523	20	0	1.0
THREE_26146	THREE@chr3@45732151-45735235@45732151-45735246	chr3:45735235-45735373	chr3:45735246-45735373	chr3:45732151-45735235	chr3:45732151-45735246	+	ENSG00000211456.14	SACM1L	annotated	56	0	1.0	21	0	1.0
THREE_26147	THREE@chr3@45738873-45739587@45738873-45743533	chr3:45739587-45745412	chr3:45743533-45745412	chr3:45738873-45739587	chr3:45738873-45743533	+	ENSG00000211456.14	SACM1L	annotated	102	0	1.0	32	0	1.0
THREE_26149	THREE@chr3@45827487-45828439@45827459-45828439	chr3:45827356-45827487	chr3:45827356-45827459	chr3:45827487-45828439	chr3:45827459-45828439	-	ENSG00000163818.20	LZTFL1	annotated	0	81	0.0	0	19	0.0
THREE_26150	THREE@chr3@45838051-45841989@45838047-45841989	chr3:45837927-45838051	chr3:45837927-45838047	chr3:45838051-45841989	chr3:45838047-45841989	-	ENSG00000163818.20	LZTFL1	annotated	15	0	1.0	3	0	
THREE_26162	THREE@chr3@46393443-46406897@46393439-46406897	chr3:46393002-46393443	chr3:46393002-46393439	chr3:46393443-46406897	chr3:46393439-46406897	-	ENSG00000223552.4	CCR5AS	annotated	1	0		0	0	
THREE_26163	THREE@chr3@46671768-46671884@46671584-46671884	chr3:46671488-46671768	chr3:46671488-46671584	chr3:46671768-46671884	chr3:46671584-46671884	-	ENSG00000178038.17	ALS2CL	annotated	3	26	0.10344827586206896	0	8	
THREE_26164	THREE@chr3@46675976-46676245@46675686-46676245	chr3:46675618-46675976	chr3:46675618-46675686	chr3:46675976-46676245	chr3:46675686-46676245	-	ENSG00000178038.17	ALS2CL	annotated	0	8		1	4	
THREE_26165	THREE@chr3@46681598-46682029@46681573-46682029	chr3:46681500-46681598	chr3:46681500-46681573	chr3:46681598-46682029	chr3:46681573-46682029	-	ENSG00000178038.17	ALS2CL	annotated	15	2	0.8823529411764706	3	1	
THREE_26166	THREE@chr3@46858461-46859475@46858446-46859475	chr3:46858384-46858461	chr3:46858384-46858446	chr3:46858461-46859475	chr3:46858446-46859475	-	ENSG00000160808.13	MYL3	annotated	10	0	1.0	20	0	1.0
THREE_26168	THREE@chr3@47006449-47007241@47006449-47007525	chr3:47007241-47007697	chr3:47007525-47007697	chr3:47006449-47007241	chr3:47006449-47007525	+	ENSG00000160796.18	NBEAL2	annotated	2	0		0	0	
THREE_26172	THREE@chr3@47238569-47239611@47238569-47239615	chr3:47239611-47240194	chr3:47239615-47240194	chr3:47238569-47239611	chr3:47238569-47239615	+	ENSG00000227398.7	KIF9-AS1	annotated	2	1		2	0	
THREE_26173	THREE@chr3@47248203-47257483@47248086-47257483	chr3:47248018-47248203	chr3:47248018-47248086	chr3:47248203-47257483	chr3:47248086-47257483	-	ENSG00000088727.14	KIF9	annotated	0	3		0	2	
THREE_26174	THREE@chr3@4725581-4727123@4725581-4727126	chr3:4727123-4727173	chr3:4727126-4727173	chr3:4725581-4727123	chr3:4725581-4727126	+	ENSG00000150995.21	ITPR1	annotated	27	70	0.27835051546391754	6	13	0.3157894736842105
THREE_26175	THREE@chr3@47334819-47336520@47334819-47336535	chr3:47336520-47336757	chr3:47336535-47336757	chr3:47334819-47336520	chr3:47334819-47336535	+	ENSG00000114648.12	KLHL18	unannotated	4	14	0.2222222222222222	4	1	
THREE_26176	THREE@chr3@47405798-47405915@47405798-47405945	chr3:47405915-47406046	chr3:47405945-47406046	chr3:47405798-47405915	chr3:47405798-47405945	+	ENSG00000076201.16	PTPN23	annotated	31	0	1.0	14	0	1.0
THREE_26177	THREE@chr3@47417826-47418134@47417823-47418134	chr3:47417304-47417826	chr3:47417304-47417823	chr3:47417826-47418134	chr3:47417823-47418134	-	ENSG00000114650.21	SCAP	annotated	7	56	0.1111111111111111	7	32	0.1794871794871795
THREE_26178	THREE@chr3@47853039-47853163@47852938-47853163	chr3:47850681-47853039	chr3:47850681-47852938	chr3:47853039-47853163	chr3:47852938-47853163	-	ENSG00000047849.22	MAP4	annotated	103	111	0.48130841121495327	141	152	0.4812286689419795
THREE_26179	THREE@chr3@47853352-47855248@47852938-47855248	chr3:47850691-47853352	chr3:47850691-47852938	chr3:47853352-47855248	chr3:47852938-47855248	-	ENSG00000047849.22	MAP4	annotated	164	58	0.7387387387387387	273	21	0.9285714285714286
THREE_26180	THREE@chr3@48183030-48183800@48183027-48183800	chr3:48182929-48183030	chr3:48182929-48183027	chr3:48183030-48183800	chr3:48183027-48183800	-	ENSG00000164045.12	CDC25A	annotated	1	0		0	0	
THREE_26181	THREE@chr3@48260939-48267915@48260939-48267918	chr3:48267915-48268160	chr3:48267918-48268160	chr3:48260939-48267915	chr3:48260939-48267918	+	ENSG00000164048.14	ZNF589	annotated	7	1		4	0	
THREE_26182	THREE@chr3@48296236-48296727@48296158-48296727	chr3:48296119-48296236	chr3:48296119-48296158	chr3:48296236-48296727	chr3:48296158-48296727	-	ENSG00000172113.10	NME6	annotated	0	4		1	1	
THREE_26184	THREE@chr3@48375472-48378317@48375472-48378383	chr3:48378317-48378526	chr3:48378383-48378526	chr3:48375472-48378317	chr3:48375472-48378383	+	ENSG00000164049.14	FBXW12	annotated	1	0		0	0	
THREE_26185	THREE@chr3@48420257-48420665@48419674-48420665	chr3:48419577-48420257	chr3:48419577-48419674	chr3:48420257-48420665	chr3:48419674-48420665	-	ENSG00000164050.13	PLXNB1	annotated	22	1	0.9565217391304348	53	4	0.9298245614035088
THREE_26186	THREE@chr3@48433976-48434817@48433871-48434817	chr3:48433707-48433976	chr3:48433707-48433871	chr3:48433976-48434817	chr3:48433871-48434817	-	ENSG00000164051.14	CCDC51	annotated	0	21	0.0	0	11	0.0
THREE_26187	THREE@chr3@48435136-48439988@48435015-48439988	chr3:48434817-48435136	chr3:48434817-48435015	chr3:48435136-48439988	chr3:48435015-48439988	-	ENSG00000164051.14	CCDC51	annotated	12	4	0.75	0	0	
THREE_26188	THREE@chr3@48435136-48440096@48435015-48440096	chr3:48434817-48435136	chr3:48434817-48435015	chr3:48435136-48440096	chr3:48435015-48440096	-	ENSG00000164051.14	CCDC51	annotated	5	1		1	0	
THREE_26189	THREE@chr3@48466309-48466630@48466309-48467065	chr3:48466630-48467645	chr3:48467065-48467645	chr3:48466309-48466630	chr3:48466309-48467065	+	ENSG00000213689.14	TREX1	annotated	13	5	0.7222222222222222	10	2	0.8333333333333334
THREE_26190	THREE@chr3@48466309-48466630@48466309-48466740	chr3:48466630-48467645	chr3:48466740-48467645	chr3:48466309-48466630	chr3:48466309-48466740	+	ENSG00000213689.14	TREX1	annotated	13	2	0.8666666666666667	10	3	0.7692307692307693
THREE_26191	THREE@chr3@48466309-48466630@48466309-48466778	chr3:48466630-48467645	chr3:48466778-48467645	chr3:48466309-48466630	chr3:48466309-48466778	+	ENSG00000213689.14	TREX1	annotated	13	2	0.8666666666666667	10	0	1.0
THREE_26192	THREE@chr3@48466309-48466740@48466309-48466778	chr3:48466740-48467645	chr3:48466778-48467645	chr3:48466309-48466740	chr3:48466309-48466778	+	ENSG00000213689.14	TREX1	annotated	2	2		3	0	
THREE_26193	THREE@chr3@48466309-48466740@48466309-48467065	chr3:48466740-48467645	chr3:48467065-48467645	chr3:48466309-48466740	chr3:48466309-48467065	+	ENSG00000213689.14	TREX1	annotated	2	5		3	2	
THREE_26194	THREE@chr3@48466309-48466778@48466309-48467065	chr3:48466778-48467645	chr3:48467065-48467645	chr3:48466309-48466778	chr3:48466309-48467065	+	ENSG00000213689.14	TREX1	annotated	2	5		0	2	
THREE_26195	THREE@chr3@48469186-48469361@48468217-48469361	chr3:48467876-48469186	chr3:48467876-48468217	chr3:48469186-48469361	chr3:48468217-48469361	-	ENSG00000164054.17	SHISA5	annotated	196	5	0.9751243781094527	147	1	0.9932432432432432
THREE_26198	THREE@chr3@48564513-48564783@48564422-48564783	chr3:48564073-48564513	chr3:48564073-48564422	chr3:48564513-48564783	chr3:48564422-48564783	-	ENSG00000114270.18	COL7A1	annotated	0	34	0.0	0	18	0.0
THREE_26199	THREE@chr3@48600840-48600975@48600798-48600975	chr3:48600680-48600840	chr3:48600680-48600798	chr3:48600840-48600975	chr3:48600798-48600975	-	ENSG00000010256.12	UQCRC1	annotated	466	0	1.0	229	0	1.0
THREE_26200	THREE@chr3@48627055-48627946@48627052-48627946	chr3:48626876-48627055	chr3:48626876-48627052	chr3:48627055-48627946	chr3:48627052-48627946	-	ENSG00000225697.13	SLC26A6	annotated	2	0		2	4	
THREE_26201	THREE@chr3@48631140-48631224@48631126-48631224	chr3:48630993-48631140	chr3:48630993-48631126	chr3:48631140-48631224	chr3:48631126-48631224	-	ENSG00000225697.13	SLC26A6	annotated	7	0		5	0	
THREE_26202	THREE@chr3@48631801-48631880@48631797-48631880	chr3:48631649-48631801	chr3:48631649-48631797	chr3:48631801-48631880	chr3:48631797-48631880	-	ENSG00000225697.13	SLC26A6	annotated	4	2		4	1	
THREE_26204	THREE@chr3@48632396-48632974@48632337-48632974	chr3:48632245-48632396	chr3:48632245-48632337	chr3:48632396-48632974	chr3:48632337-48632974	-	ENSG00000225697.13	SLC26A6	annotated	1	0		3	0	
THREE_26205	THREE@chr3@48633125-48633251@48633084-48633251	chr3:48632974-48633125	chr3:48632974-48633084	chr3:48633125-48633251	chr3:48633084-48633251	-	ENSG00000225697.13	SLC26A6	annotated	0	4		0	3	
THREE_26206	THREE@chr3@48642243-48642358@48642009-48642358	chr3:48641851-48642243	chr3:48641851-48642009	chr3:48642243-48642358	chr3:48642009-48642358	-	ENSG00000008300.17	CELSR3	unannotated	1	23	0.041666666666666664	0	8	
THREE_26207	THREE@chr3@48643680-48644216@48643677-48644216	chr3:48643554-48643680	chr3:48643554-48643677	chr3:48643680-48644216	chr3:48643677-48644216	-	ENSG00000008300.17	CELSR3	unannotated	10	34	0.22727272727272727	7	9	
THREE_26208	THREE@chr3@48664018-48665447@48664018-48665641	chr3:48665447-48665722	chr3:48665641-48665722	chr3:48664018-48665447	chr3:48664018-48665641	+	ENSG00000228350.2	LINC02585	annotated	0	0		0	1	
THREE_26209	THREE@chr3@48664790-48665447@48664790-48665641	chr3:48665447-48665722	chr3:48665641-48665722	chr3:48664790-48665447	chr3:48664790-48665641	+	ENSG00000228350.2	LINC02585	annotated	0	0		0	1	
THREE_26210	THREE@chr3@48682156-48682348@48682135-48682348	chr3:48682045-48682156	chr3:48682045-48682135	chr3:48682156-48682348	chr3:48682135-48682348	-	ENSG00000213672.8	NCKIPSD	annotated	78	72	0.52	19	30	0.3877551020408163
THREE_26211	THREE@chr3@48683041-48685637@48683012-48685637	chr3:48682903-48683041	chr3:48682903-48683012	chr3:48683041-48685637	chr3:48683012-48685637	-	ENSG00000213672.8	NCKIPSD	annotated	13	68	0.16049382716049382	3	15	0.16666666666666666
THREE_26212	THREE@chr3@48683041-48686176@48683012-48686176	chr3:48682903-48683041	chr3:48682903-48683012	chr3:48683041-48686176	chr3:48683012-48686176	-	ENSG00000213672.8	NCKIPSD	annotated	0	1		0	0	
THREE_26213	THREE@chr3@48693338-48695090@48693179-48695090	chr3:48692954-48693338	chr3:48692954-48693179	chr3:48693338-48695090	chr3:48693179-48695090	-	ENSG00000068745.15	IP6K2	annotated	0	102	0.0	0	35	0.0
THREE_26214	THREE@chr3@48695421-48715315@48695418-48715315	chr3:48695090-48695421	chr3:48695090-48695418	chr3:48695421-48715315	chr3:48695418-48715315	-	ENSG00000068745.15	IP6K2	annotated	0	1		0	0	
THREE_26216	THREE@chr3@48695421-48717157@48695418-48717157	chr3:48695090-48695421	chr3:48695090-48695418	chr3:48695421-48717157	chr3:48695418-48717157	-	ENSG00000068745.15	IP6K2	annotated	42	34	0.5526315789473685	26	10	0.7222222222222222
THREE_26217	THREE@chr3@48695421-48715389@48695418-48715389	chr3:48695090-48695421	chr3:48695090-48695418	chr3:48695421-48715389	chr3:48695418-48715389	-	ENSG00000068745.15	IP6K2	annotated	0	0		0	1	
THREE_26219	THREE@chr3@48848408-48848987@48848408-48851495	chr3:48848987-48851982	chr3:48851495-48851982	chr3:48848408-48848987	chr3:48848408-48851495	+	ENSG00000224424.9	PRKAR2A-AS1	annotated	1	0		0	0	
THREE_26220	THREE@chr3@48848408-48848987@48848408-48851565	chr3:48848987-48851982	chr3:48851565-48851982	chr3:48848408-48848987	chr3:48848408-48851565	+	ENSG00000224424.9	PRKAR2A-AS1	annotated	1	0		0	0	
THREE_26223	THREE@chr3@48985733-48989548@48985701-48989548	chr3:48985482-48985733	chr3:48985482-48985701	chr3:48985733-48989548	chr3:48985701-48989548	-	ENSG00000223343.2	ENSG00000223343	annotated	0	4		1	1	
THREE_26224	THREE@chr3@49007531-49008909@49007531-49008927	chr3:49008909-49009024	chr3:49008927-49009024	chr3:49007531-49008909	chr3:49007531-49008927	+	ENSG00000178252.19	WDR6	annotated	0	1		0	2	
THREE_26225	THREE@chr3@49009024-49011421@49009024-49011635	chr3:49011421-49011741	chr3:49011635-49011741	chr3:49009024-49011421	chr3:49009024-49011635	+	ENSG00000178252.19	WDR6	annotated	0	0		0	1	
THREE_26227	THREE@chr3@49007531-49011421@49007531-49011635	chr3:49011421-49011741	chr3:49011635-49011741	chr3:49007531-49011421	chr3:49007531-49011635	+	ENSG00000178252.19	WDR6	annotated	0	42	0.0	1	46	0.02127659574468085
THREE_26228	THREE@chr3@49007531-49011421@49007531-49013291	chr3:49011421-49014116	chr3:49013291-49014116	chr3:49007531-49011421	chr3:49007531-49013291	+	ENSG00000178252.19	WDR6	annotated	0	0		1	0	
THREE_26229	THREE@chr3@49009024-49011635@49009024-49012022	chr3:49011635-49012914	chr3:49012022-49012914	chr3:49009024-49011635	chr3:49009024-49012022	+	ENSG00000178252.19	WDR6	annotated	0	0		1	0	
THREE_26230	THREE@chr3@49007531-49011635@49007531-49012022	chr3:49011635-49012914	chr3:49012022-49012914	chr3:49007531-49011635	chr3:49007531-49012022	+	ENSG00000178252.19	WDR6	annotated	42	0	1.0	46	0	1.0
THREE_26231	THREE@chr3@49007531-49011635@49007531-49013291	chr3:49011635-49014116	chr3:49013291-49014116	chr3:49007531-49011635	chr3:49007531-49013291	+	ENSG00000178252.19	WDR6	annotated	42	0	1.0	46	0	1.0
THREE_26232	THREE@chr3@49016086-49016158@49016060-49016158	chr3:49015973-49016086	chr3:49015973-49016060	chr3:49016086-49016158	chr3:49016060-49016158	-	ENSG00000178149.17	DALRD3	annotated	29	12	0.7073170731707317	19	6	0.76
THREE_26233	THREE@chr3@49018318-49018400@49018213-49018400	chr3:49018023-49018318	chr3:49018023-49018213	chr3:49018318-49018400	chr3:49018213-49018400	-	ENSG00000178149.17	DALRD3	annotated	9	0		4	0	
THREE_26234	THREE@chr3@49022768-49022876@49022768-49022878	chr3:49022876-49022976	chr3:49022878-49022976	chr3:49022768-49022876	chr3:49022768-49022878	+	ENSG00000178057.15	NDUFAF3	unannotated	274	51	0.8430769230769231	254	36	0.8758620689655172
THREE_26235	THREE@chr3@49026609-49026687@49026597-49026687	chr3:49026519-49026609	chr3:49026519-49026597	chr3:49026609-49026687	chr3:49026597-49026687	-	ENSG00000178035.13	IMPDH2	annotated	103	4	0.9626168224299065	68	1	0.9855072463768116
THREE_26236	THREE@chr3@49028322-49028431@49027916-49028431	chr3:49027710-49028322	chr3:49027710-49027916	chr3:49028322-49028431	chr3:49027916-49028431	-	ENSG00000178035.13	IMPDH2	annotated	104	0	1.0	70	0	1.0
THREE_26237	THREE@chr3@49028806-49029253@49028765-49029253	chr3:49028758-49028806	chr3:49028758-49028765	chr3:49028806-49029253	chr3:49028765-49029253	-	ENSG00000178035.13	IMPDH2	annotated	64	0	1.0	59	0	1.0
THREE_26238	THREE@chr3@49046626-49047069@49046579-49047069	chr3:49046425-49046626	chr3:49046425-49046579	chr3:49046626-49047069	chr3:49046579-49047069	-	ENSG00000198218.12	QRICH1	annotated	0	95	0.0	0	30	0.0
THREE_26239	THREE@chr3@49098117-49098192@49098092-49098192	chr3:49097992-49098117	chr3:49097992-49098092	chr3:49098117-49098192	chr3:49098092-49098192	-	ENSG00000172053.18	QARS1	annotated	108	0	1.0	100	0	1.0
THREE_26240	THREE@chr3@49098258-49098353@49098251-49098353	chr3:49098192-49098258	chr3:49098192-49098251	chr3:49098258-49098353	chr3:49098251-49098353	-	ENSG00000172053.18	QARS1	annotated	123	0	1.0	92	0	1.0
THREE_26241	THREE@chr3@49098989-49099110@49098974-49099110	chr3:49098885-49098989	chr3:49098885-49098974	chr3:49098989-49099110	chr3:49098974-49099110	-	ENSG00000172053.18	QARS1	annotated	122	0	1.0	78	0	1.0
THREE_26242	THREE@chr3@49102472-49103345@49102448-49103345	chr3:49102419-49102472	chr3:49102419-49102448	chr3:49102472-49103345	chr3:49102448-49103345	-	ENSG00000172053.18	QARS1	annotated	104	0	1.0	47	0	1.0
THREE_26243	THREE@chr3@49103431-49103631@49103409-49103631	chr3:49103345-49103431	chr3:49103345-49103409	chr3:49103431-49103631	chr3:49103409-49103631	-	ENSG00000172053.18	QARS1	annotated	0	62	0.0	0	25	0.0
THREE_26244	THREE@chr3@49103466-49103631@49103409-49103631	chr3:49103345-49103466	chr3:49103345-49103409	chr3:49103466-49103631	chr3:49103409-49103631	-	ENSG00000172053.18	QARS1	annotated	0	62	0.0	0	25	0.0
THREE_26246	THREE@chr3@49104098-49104324@49103972-49104324	chr3:49103863-49104098	chr3:49103863-49103972	chr3:49104098-49104324	chr3:49103972-49104324	-	ENSG00000172053.18	QARS1	annotated	1	64	0.015384615384615385	1	26	0.037037037037037035
THREE_26247	THREE@chr3@49104471-49104617@49104465-49104617	chr3:49104324-49104471	chr3:49104324-49104465	chr3:49104471-49104617	chr3:49104465-49104617	-	ENSG00000172053.18	QARS1	annotated	28	0	1.0	12	0	1.0
THREE_26248	THREE@chr3@49115944-49116047@49115938-49116047	chr3:49115724-49115944	chr3:49115724-49115938	chr3:49115944-49116047	chr3:49115938-49116047	-	ENSG00000172046.21	USP19	annotated	7	13	0.35	10	5	0.6666666666666666
THREE_26249	THREE@chr3@49117361-49117437@49117358-49117437	chr3:49117059-49117361	chr3:49117059-49117358	chr3:49117361-49117437	chr3:49117358-49117437	-	ENSG00000172046.21	USP19	unannotated	23	11	0.6764705882352942	10	1	0.9090909090909091
THREE_26250	THREE@chr3@49117830-49117947@49117785-49117947	chr3:49117657-49117830	chr3:49117657-49117785	chr3:49117830-49117947	chr3:49117785-49117947	-	ENSG00000172046.21	USP19	annotated	21	7	0.75	9	8	
THREE_26251	THREE@chr3@49357766-49358027@49357747-49358027	chr3:49357176-49357766	chr3:49357176-49357747	chr3:49357766-49358027	chr3:49357747-49358027	-	ENSG00000233276.9	GPX1	annotated	0	403	0.0	0	266	0.0
THREE_26252	THREE@chr3@49357888-49358027@49357747-49358027	chr3:49357176-49357888	chr3:49357176-49357747	chr3:49357888-49358027	chr3:49357747-49358027	-	ENSG00000233276.9	GPX1	annotated	0	403	0.0	0	266	0.0
THREE_26254	THREE@chr3@49362626-49375434@49360382-49375434	chr3:49359140-49362626	chr3:49359140-49360382	chr3:49362626-49375434	chr3:49360382-49375434	-	ENSG00000067560.14	RHOA	annotated	4	20	0.16666666666666666	3	19	0.13636363636363635
THREE_26255	THREE@chr3@49412640-49412933@49412640-49413056	chr3:49412933-49413426	chr3:49413056-49413426	chr3:49412640-49412933	chr3:49412640-49413056	+	ENSG00000145022.5	TCTA	annotated	0	112	0.0	0	71	0.0
THREE_26256	THREE@chr3@49412802-49412933@49412802-49413056	chr3:49412933-49413426	chr3:49413056-49413426	chr3:49412802-49412933	chr3:49412802-49413056	+	ENSG00000145022.5	TCTA	annotated	0	5		1	4	
THREE_26257	THREE@chr3@49412640-49412941@49412640-49413056	chr3:49412941-49413110	chr3:49413056-49413110	chr3:49412640-49412941	chr3:49412640-49413056	+	ENSG00000145022.5	TCTA	annotated	0	112	0.0	1	71	0.013888888888888888
THREE_26258	THREE@chr3@49417367-49417615@49417357-49417615	chr3:49416794-49417367	chr3:49416794-49417357	chr3:49417367-49417615	chr3:49417357-49417615	-	ENSG00000145020.16	AMT	annotated	2	0		0	0	
THREE_26259	THREE@chr3@49417367-49417615@49417309-49417615	chr3:49416822-49417367	chr3:49416822-49417309	chr3:49417367-49417615	chr3:49417309-49417615	-	ENSG00000145020.16	AMT	annotated	2	0		0	0	
THREE_26260	THREE@chr3@49419405-49419710@49419151-49419710	chr3:49418971-49419405	chr3:49418971-49419151	chr3:49419405-49419710	chr3:49419151-49419710	-	ENSG00000145020.16	AMT	annotated	37	1	0.9736842105263158	17	1	0.9444444444444444
THREE_26262	THREE@chr3@49421572-49422104@49420342-49422104	chr3:49418971-49421572	chr3:49418971-49420342	chr3:49421572-49422104	chr3:49420342-49422104	-	ENSG00000145020.16	AMT	annotated	37	0	1.0	11	0	1.0
THREE_26263	THREE@chr3@49421572-49422104@49419151-49422104	chr3:49418971-49421572	chr3:49418971-49419151	chr3:49421572-49422104	chr3:49419151-49422104	-	ENSG00000145020.16	AMT	annotated	37	0	1.0	11	0	1.0
THREE_26264	THREE@chr3@49419393-49419710@49419335-49419710	chr3:49419260-49419393	chr3:49419260-49419335	chr3:49419393-49419710	chr3:49419335-49419710	-	ENSG00000145020.16	AMT	annotated	0	1		0	0	
