event_id	pos_id	exon	intron_a	intron_b	intron_c	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_junction_c	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_junction_c	SRR604528_PSI
SE_74908	SE@chr3@9930400-9930459@9929897-9930895	chr3:9930400-9930459	chr3:9929897-9930400	chr3:9930459-9930895	chr3:9929897-9930895	+	ENSG00000163702.21	IL17RC	annotated	2	37	3	0.8666666666666667	0	38	2	0.9047619047619048
SE_74909	SE@chr3@9930400-9930459@9930149-9930895	chr3:9930400-9930459	chr3:9930149-9930400	chr3:9930459-9930895	chr3:9930149-9930895	+	ENSG00000163702.21	IL17RC	annotated	35	37	0	1.0	36	38	1	0.9736842105263158
SE_74910	SE@chr3@9932820-9932858@9932703-9932953	chr3:9932820-9932858	chr3:9932703-9932820	chr3:9932858-9932953	chr3:9932703-9932953	+	ENSG00000163702.21	IL17RC	annotated	12	11	27	0.2987012987012987	20	8	24	0.3684210526315789
SE_74911	SE@chr3@9934420-9934612@9932703-9934835	chr3:9934420-9934612	chr3:9932703-9934420	chr3:9934612-9934835	chr3:9932703-9934835	+	ENSG00000288550.3	ENSG00000288550	annotated	0	208	0	1.0	1	58	0	1.0
SE_74912	SE@chr3@9937562-9937672@9934917-9940850	chr3:9937562-9937672	chr3:9934917-9937562	chr3:9937672-9940850	chr3:9934917-9940850	+	ENSG00000163703.20	CRELD1	annotated	216	1	0	1.0	46	2	3	0.8888888888888888
SE_74913	SE@chr3@9937562-9937672@9934917-9938015	chr3:9937562-9937672	chr3:9934917-9937562	chr3:9937672-9938015	chr3:9934917-9938015	+	ENSG00000163703.20	CRELD1	annotated	216	167	0	1.0	46	58	0	1.0
SE_74914	SE@chr3@9937562-9937710@9934917-9938015	chr3:9937562-9937710	chr3:9934917-9937562	chr3:9937710-9938015	chr3:9934917-9938015	+	ENSG00000163703.20	CRELD1	annotated	216	1	0	1.0	46	0	0	1.0
SE_74915	SE@chr3@9937562-9937710@9934917-9940850	chr3:9937562-9937710	chr3:9934917-9937562	chr3:9937710-9940850	chr3:9934917-9940850	+	ENSG00000163703.20	CRELD1	annotated	216	0	0	1.0	46	3	3	0.8909090909090909
SE_74916	SE@chr3@9938015-9938106@9937710-9940850	chr3:9938015-9938106	chr3:9937710-9938015	chr3:9938106-9940850	chr3:9937710-9940850	+	ENSG00000163703.20	CRELD1	annotated	1	110	0	1.0	0	29	3	0.8285714285714286
SE_74917	SE@chr3@9938015-9938106@9937672-9940850	chr3:9938015-9938106	chr3:9937672-9938015	chr3:9938106-9940850	chr3:9937672-9940850	+	ENSG00000163703.20	CRELD1	annotated	167	110	1	0.992831541218638	58	29	2	0.9560439560439561
SE_74918	SE@chr3@9938015-9938106@9934917-9940850	chr3:9938015-9938106	chr3:9934917-9938015	chr3:9938106-9940850	chr3:9934917-9940850	+	ENSG00000163703.20	CRELD1	annotated	0	110	0	1.0	0	29	3	0.8285714285714286
SE_74919	SE@chr3@9938019-9938106@9937672-9940850	chr3:9938019-9938106	chr3:9937672-9938019	chr3:9938106-9940850	chr3:9937672-9940850	+	ENSG00000163703.20	CRELD1	annotated	1	110	1	0.9823008849557522	0	29	2	0.8787878787878788
SE_74920	SE@chr3@9940066-9940656@9938106-9940850	chr3:9940066-9940656	chr3:9938106-9940066	chr3:9940656-9940850	chr3:9938106-9940850	+	ENSG00000163703.20	CRELD1	annotated	0	0	110	0.0	0	2	29	0.03333333333333333
SE_74921	SE@chr3@9940850-9941016@9938106-9941111	chr3:9940850-9941016	chr3:9938106-9940850	chr3:9941016-9941111	chr3:9938106-9941111	+	ENSG00000163703.20	CRELD1	annotated	110	15	0	1.0	29	6	0	1.0
SE_74922	SE@chr3@9940850-9941026@9938106-9941111	chr3:9940850-9941026	chr3:9938106-9940850	chr3:9941026-9941111	chr3:9938106-9941111	+	ENSG00000163703.20	CRELD1	annotated	110	147	0	1.0	29	43	0	1.0
SE_74923	SE@chr3@9942813-9942896@9941206-9943077	chr3:9942813-9942896	chr3:9941206-9942813	chr3:9942896-9943077	chr3:9941206-9943077	+	ENSG00000163703.20	CRELD1	annotated	198	222	1	0.995260663507109	51	51	1	0.9807692307692307
SE_74924	SE@chr3@9943675-9944095@9943515-9944365	chr3:9943675-9944095	chr3:9943515-9943675	chr3:9944095-9944365	chr3:9943515-9944365	+	ENSG00000163703.20	CRELD1	annotated	0	7	261	0.013232514177693762	0	4	67	0.028985507246376812
SE_74925	SE@chr3@9943890-9944095@9943515-9944365	chr3:9943890-9944095	chr3:9943515-9943890	chr3:9944095-9944365	chr3:9943515-9944365	+	ENSG00000163703.20	CRELD1	annotated	0	7	261	0.013232514177693762	1	4	67	0.03597122302158273
SE_74926	SE@chr3@9943902-9944095@9943515-9944365	chr3:9943902-9944095	chr3:9943515-9943902	chr3:9944095-9944365	chr3:9943515-9944365	+	ENSG00000163703.20	CRELD1	annotated	3	7	261	0.018796992481203006	2	4	67	0.04285714285714286
SE_74927	SE@chr3@9943994-9944095@9943515-9944365	chr3:9943994-9944095	chr3:9943515-9943994	chr3:9944095-9944365	chr3:9943515-9944365	+	ENSG00000163703.20	CRELD1	annotated	0	7	261	0.013232514177693762	0	4	67	0.028985507246376812
SE_74931	SE@chr3@99675660-99675721@99638664-99744897	chr3:99675660-99675721	chr3:99638664-99675660	chr3:99675721-99744897	chr3:99638664-99744897	+	ENSG00000144810.16	COL8A1	annotated	0	0	1		0	0	0	
SE_74932	SE@chr3@99691399-99691568@99638664-99744897	chr3:99691399-99691568	chr3:99638664-99691399	chr3:99691568-99744897	chr3:99638664-99744897	+	ENSG00000144810.16	COL8A1	annotated	0	0	1		0	0	0	
SE_74934	SE@chr3@9971841-9972005@9970661-9973628	chr3:9971841-9972005	chr3:9970661-9971841	chr3:9972005-9973628	chr3:9970661-9973628	-	ENSG00000125037.13	EMC3	annotated	0	0	218	0.0	0	0	89	0.0
SE_74938	SE@chr3@9981634-9981747@9977446-9986507	chr3:9981634-9981747	chr3:9977446-9981634	chr3:9981747-9986507	chr3:9977446-9986507	-	ENSG00000125037.13	EMC3	annotated	1	0	148	0.003367003367003367	4	0	56	0.034482758620689655
SE_74939	SE@chr3@99848295-99851070@99830605-99876072	chr3:99848295-99851070	chr3:99830605-99848295	chr3:99851070-99876072	chr3:99830605-99876072	-	ENSG00000168386.19	FILIP1L	annotated	5	10	0		0	2	0	
SE_74940	SE@chr3@9986507-9986902@9977446-10011023	chr3:9986507-9986902	chr3:9977446-9986507	chr3:9986902-10011023	chr3:9977446-10011023	-	ENSG00000125037.13	EMC3	annotated	148	2	6	0.9259259259259259	56	0	5	0.8484848484848485
SE_74941	SE@chr3@99874288-99874486@99851070-99876072	chr3:99874288-99874486	chr3:99851070-99874288	chr3:99874486-99876072	chr3:99851070-99876072	-	ENSG00000168386.19	FILIP1L	annotated	0	0	10	0.0	0	0	2	
SE_74942	SE@chr3@9987815-9987905@9987264-9988712	chr3:9987815-9987905	chr3:9987264-9987815	chr3:9987905-9988712	chr3:9987264-9988712	+	ENSG00000291224.2	ENSG00000291224	annotated	0	1	2		0	1	0	
SE_74943	SE@chr3@9987815-9988007@9987264-9988712	chr3:9987815-9988007	chr3:9987264-9987815	chr3:9988007-9988712	chr3:9987264-9988712	+	ENSG00000291224.2	ENSG00000291224	annotated	0	0	2		0	0	0	
SE_74944	SE@chr3@9987906-9988007@9987264-9988712	chr3:9987906-9988007	chr3:9987264-9987906	chr3:9988007-9988712	chr3:9987264-9988712	+	ENSG00000291224.2	ENSG00000291224	annotated	0	0	2		0	0	0	
SE_74945	SE@chr3@9988712-9988747@9987264-9998776	chr3:9988712-9988747	chr3:9987264-9988712	chr3:9988747-9998776	chr3:9987264-9998776	+	ENSG00000291224.2	ENSG00000291224	annotated	2	0	0		0	1	2	
SE_74946	SE@chr3@9988712-9988747@9987264-9997254	chr3:9988712-9988747	chr3:9987264-9988712	chr3:9988747-9997254	chr3:9987264-9997254	+	ENSG00000291224.2	ENSG00000291224	annotated	2	1	0		0	0	0	
SE_74947	SE@chr3@9988712-9988747@9987264-10002717	chr3:9988712-9988747	chr3:9987264-9988712	chr3:9988747-10002717	chr3:9987264-10002717	+	ENSG00000291224.2	ENSG00000291224	annotated	2	0	0		0	0	0	
SE_74948	SE@chr3@9988712-9988747@9987264-10006807	chr3:9988712-9988747	chr3:9987264-9988712	chr3:9988747-10006807	chr3:9987264-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	2	2	0		0	1	0	
SE_74949	SE@chr3@9988712-9988747@9987264-10005108	chr3:9988712-9988747	chr3:9987264-9988712	chr3:9988747-10005108	chr3:9987264-10005108	+	ENSG00000291224.2	ENSG00000291224	annotated	2	1	1		0	0	0	
SE_74950	SE@chr3@9992903-9993011@9988747-10006807	chr3:9992903-9993011	chr3:9988747-9992903	chr3:9993011-10006807	chr3:9988747-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	0	1	2		0	0	1	
SE_74951	SE@chr3@9992903-9993011@9988747-9997254	chr3:9992903-9993011	chr3:9988747-9992903	chr3:9993011-9997254	chr3:9988747-9997254	+	ENSG00000291224.2	ENSG00000291224	annotated	0	0	1		0	0	0	
SE_74952	SE@chr3@9997254-9997389@9987264-10006807	chr3:9997254-9997389	chr3:9987264-9997254	chr3:9997389-10006807	chr3:9987264-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	0	1	0		0	0	0	
SE_74953	SE@chr3@9997254-9997389@9987264-9998776	chr3:9997254-9997389	chr3:9987264-9997254	chr3:9997389-9998776	chr3:9987264-9998776	+	ENSG00000291224.2	ENSG00000291224	annotated	0	1	0		0	0	2	
SE_74954	SE@chr3@9997254-9997389@9988747-10006807	chr3:9997254-9997389	chr3:9988747-9997254	chr3:9997389-10006807	chr3:9988747-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	1	1	2		0	0	1	
SE_74955	SE@chr3@9997254-9997389@9988747-9998776	chr3:9997254-9997389	chr3:9988747-9997254	chr3:9997389-9998776	chr3:9988747-9998776	+	ENSG00000291224.2	ENSG00000291224	annotated	1	1	0		0	0	1	
SE_74956	SE@chr3@9997254-9997389@9993011-10006807	chr3:9997254-9997389	chr3:9993011-9997254	chr3:9997389-10006807	chr3:9993011-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	0	1	1		0	0	0	
SE_74957	SE@chr3@9997257-9997389@9988747-9998776	chr3:9997257-9997389	chr3:9988747-9997257	chr3:9997389-9998776	chr3:9988747-9998776	+	ENSG00000291224.2	ENSG00000291224	annotated	0	1	0		0	0	1	
SE_74958	SE@chr3@9997257-9997389@9988747-10006807	chr3:9997257-9997389	chr3:9988747-9997257	chr3:9997389-10006807	chr3:9988747-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	0	1	2		0	0	1	
SE_74959	SE@chr3@9998776-9998899@9987264-10006807	chr3:9998776-9998899	chr3:9987264-9998776	chr3:9998899-10006807	chr3:9987264-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	0	0	0		2	0	0	
SE_74960	SE@chr3@9998776-9998899@9988747-10006807	chr3:9998776-9998899	chr3:9988747-9998776	chr3:9998899-10006807	chr3:9988747-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	0	0	2		1	0	1	
SE_74961	SE@chr3@9998776-9998899@9997389-10006807	chr3:9998776-9998899	chr3:9997389-9998776	chr3:9998899-10006807	chr3:9997389-10006807	+	ENSG00000291224.2	ENSG00000291224	annotated	1	0	1		0	0	0	
SE_74962	SE@chr4@100007902-100008231@99950680-100025282	chr4:100007902-100008231	chr4:99950680-100007902	chr4:100008231-100025282	chr4:99950680-100025282	+	ENSG00000245322.9	H2AZ1-DT	annotated	0	0	1		1	2	0	
SE_74963	SE@chr4@100024939-100025080@100008231-100025282	chr4:100024939-100025080	chr4:100008231-100024939	chr4:100025080-100025282	chr4:100008231-100025282	+	ENSG00000245322.9	H2AZ1-DT	annotated	0	0	0		0	0	2	
SE_74964	SE@chr4@100025282-100025327@99950680-100033934	chr4:100025282-100025327	chr4:99950680-100025282	chr4:100025327-100033934	chr4:99950680-100033934	+	ENSG00000245322.9	H2AZ1-DT	annotated	1	0	0		0	1	0	
SE_74965	SE@chr4@100025282-100025327@100008231-100037528	chr4:100025282-100025327	chr4:100008231-100025282	chr4:100025327-100037528	chr4:100008231-100037528	+	ENSG00000245322.9	H2AZ1-DT	annotated	0	0	0		2	0	0	
SE_74966	SE@chr4@100025282-100025327@100008231-100102568	chr4:100025282-100025327	chr4:100008231-100025282	chr4:100025327-100102568	chr4:100008231-100102568	+	ENSG00000245322.9	H2AZ1-DT	annotated	0	1	2		2	0	0	
SE_74967	SE@chr4@100033934-100034020@100025327-100037528	chr4:100033934-100034020	chr4:100025327-100033934	chr4:100034020-100037528	chr4:100025327-100037528	+	ENSG00000245322.9	H2AZ1-DT	annotated	0	0	0		1	0	0	
SE_74968	SE@chr4@100033934-100034020@100025327-100102568	chr4:100033934-100034020	chr4:100025327-100033934	chr4:100034020-100102568	chr4:100025327-100102568	+	ENSG00000245322.9	H2AZ1-DT	annotated	0	0	1		1	0	0	
SE_74972	SE@chr4@100421282-100421377@100417141-100447533	chr4:100421282-100421377	chr4:100417141-100421282	chr4:100421377-100447533	chr4:100417141-100447533	-	ENSG00000164035.10	EMCN	annotated	5	0	0		6	0	0	
SE_74973	SE@chr4@100447533-100447571@100423404-100465423	chr4:100447533-100447571	chr4:100423404-100447533	chr4:100447571-100465423	chr4:100423404-100465423	-	ENSG00000164035.10	EMCN	annotated	7	7	0		4	5	0	
SE_74974	SE@chr4@100486861-100487028@100480039-100517851	chr4:100486861-100487028	chr4:100480039-100486861	chr4:100487028-100517851	chr4:100480039-100517851	-	ENSG00000164035.10	EMCN	annotated	0	0	4		0	0	8	
SE_74976	SE@chr4@10068163-10068258@10064094-10072775	chr4:10068163-10068258	chr4:10064094-10068163	chr4:10068258-10072775	chr4:10064094-10072775	+	ENSG00000250413.2	SLC2A9-AS1	annotated	0	0	1		0	0	0	
SE_74977	SE@chr4@10075566-10075868@10075484-10077304	chr4:10075566-10075868	chr4:10075484-10075566	chr4:10075868-10077304	chr4:10075484-10077304	-	ENSG00000071127.18	WDR1	annotated	0	1	145	0.003436426116838488	0	0	115	0.0
SE_74978	SE@chr4@10075689-10077186@10075484-10077304	chr4:10075689-10077186	chr4:10075484-10075689	chr4:10077186-10077304	chr4:10075484-10077304	-	ENSG00000071127.18	WDR1	annotated	0	0	145	0.0	0	0	115	0.0
SE_74979	SE@chr4@10077304-10077448@10075484-10077753	chr4:10077304-10077448	chr4:10075484-10077304	chr4:10077448-10077753	chr4:10075484-10077753	-	ENSG00000071127.18	WDR1	annotated	145	135	0	1.0	115	107	0	1.0
SE_74980	SE@chr4@10088293-10088373@10087940-10088664	chr4:10088293-10088373	chr4:10087940-10088293	chr4:10088373-10088664	chr4:10087940-10088664	-	ENSG00000071127.18	WDR1	annotated	97	102	0	1.0	76	74	0	1.0
SE_74981	SE@chr4@10088293-10088532@10087940-10088664	chr4:10088293-10088532	chr4:10087940-10088293	chr4:10088532-10088664	chr4:10087940-10088664	-	ENSG00000071127.18	WDR1	annotated	97	1	0	1.0	76	0	0	1.0
SE_74982	SE@chr4@101029166-101029195@101026061-101032267	chr4:101029166-101029195	chr4:101026061-101029166	chr4:101029195-101032267	chr4:101026061-101032267	-	ENSG00000138814.17	PPP3CA	annotated	702	711	113	0.862111043319097	88	88	21	0.8073394495412844
SE_74983	SE@chr4@10103896-10103986@10099139-10116113	chr4:10103896-10103986	chr4:10099139-10103896	chr4:10103986-10116113	chr4:10099139-10116113	-	ENSG00000071127.18	WDR1	annotated	130	91	2	0.9822222222222222	96	82	2	0.978021978021978
SE_74984	SE@chr4@101063232-101063357@101061161-101080532	chr4:101063232-101063357	chr4:101061161-101063232	chr4:101063357-101080532	chr4:101061161-101080532	-	ENSG00000138814.17	PPP3CA	annotated	695	637	14	0.9794117647058823	73	75	0	1.0
SE_74985	SE@chr4@10108218-10108395@10103986-10116113	chr4:10108218-10108395	chr4:10103986-10108218	chr4:10108395-10116113	chr4:10103986-10116113	-	ENSG00000071127.18	WDR1	annotated	0	0	91	0.0	2	0	82	0.012048192771084338
SE_74986	SE@chr4@101108074-101108161@101099722-101108954	chr4:101108074-101108161	chr4:101099722-101108074	chr4:101108161-101108954	chr4:101099722-101108954	-	ENSG00000138814.17	PPP3CA	annotated	0	0	520	0.0	0	0	69	0.0
SE_74987	SE@chr4@101171084-101171226@101109078-101195916	chr4:101171084-101171226	chr4:101109078-101171084	chr4:101171226-101195916	chr4:101109078-101195916	-	ENSG00000138814.17	PPP3CA	annotated	0	1	538	0.0009285051067780873	0	0	71	0.0
SE_74989	SE@chr4@101195916-101196116@101109078-101346739	chr4:101195916-101196116	chr4:101109078-101195916	chr4:101196116-101346739	chr4:101109078-101346739	-	ENSG00000138814.17	PPP3CA	annotated	538	466	2	0.996031746031746	71	49	0	1.0
SE_74990	SE@chr4@101829808-101830206@101790950-101855035	chr4:101829808-101830206	chr4:101790950-101829808	chr4:101830206-101855035	chr4:101790950-101855035	+	ENSG00000153064.12	BANK1	annotated	0	2	1		0	0	0	
SE_74991	SE@chr4@102281472-102281533@102268079-102285949	chr4:102281472-102281533	chr4:102268079-102281472	chr4:102281533-102285949	chr4:102268079-102285949	-	ENSG00000138821.14	SLC39A8	annotated	0	0	6		0	0	0	
SE_74992	SE@chr4@102285949-102285973@102268079-102304317	chr4:102285949-102285973	chr4:102268079-102285949	chr4:102285973-102304317	chr4:102268079-102304317	-	ENSG00000138821.14	SLC39A8	annotated	6	5	9		0	0	8	
SE_74993	SE@chr4@102307436-102307605@102305111-102315668	chr4:102307436-102307605	chr4:102305111-102307436	chr4:102307605-102315668	chr4:102305111-102315668	-	ENSG00000138821.14	SLC39A8	annotated	17	18	0	1.0	11	12	0	1.0
SE_74994	SE@chr4@102344444-102344915@102315830-102345345	chr4:102344444-102344915	chr4:102315830-102344444	chr4:102344915-102345345	chr4:102315830-102345345	-	ENSG00000138821.14	SLC39A8	annotated	12	2	0		7	2	0	
SE_74995	SE@chr4@102344444-102344915@102315830-102345686	chr4:102344444-102344915	chr4:102315830-102344444	chr4:102344915-102345686	chr4:102315830-102345686	-	ENSG00000138821.14	SLC39A8	annotated	12	0	0		7	2	0	
SE_74996	SE@chr4@102419264-102419359@102418988-102419697	chr4:102419264-102419359	chr4:102418988-102419264	chr4:102419359-102419697	chr4:102418988-102419697	-	ENSG00000248161.6	ENSG00000248161	annotated	3	0	4		0	0	3	
SE_74997	SE@chr4@102419697-102419794@102418988-102431062	chr4:102419697-102419794	chr4:102418988-102419697	chr4:102419794-102431062	chr4:102418988-102431062	-	ENSG00000248161.6	ENSG00000248161	annotated	4	1	2		3	0	1	
SE_74998	SE@chr4@102419697-102419794@102418988-102449931	chr4:102419697-102419794	chr4:102418988-102419697	chr4:102419794-102449931	chr4:102418988-102449931	-	ENSG00000248161.6	ENSG00000248161	annotated	4	0	0		3	0	2	
SE_74999	SE@chr4@102430397-102430498@102419794-102431062	chr4:102430397-102430498	chr4:102419794-102430397	chr4:102430498-102431062	chr4:102419794-102431062	-	ENSG00000248161.6	ENSG00000248161	annotated	0	0	1		0	0	0	
SE_75000	SE@chr4@102510880-102510949@102501788-102525512	chr4:102510880-102510949	chr4:102501788-102510880	chr4:102510949-102525512	chr4:102501788-102525512	+	ENSG00000109320.14	NFKB1	annotated	0	1	3		0	0	3	
SE_75001	SE@chr4@102525512-102525557@102501788-102529836	chr4:102525512-102525557	chr4:102501788-102525512	chr4:102525557-102529836	chr4:102501788-102529836	+	ENSG00000109320.14	NFKB1	annotated	3	9	0		3	6	0	
SE_75002	SE@chr4@102533845-102533885@102529914-102537858	chr4:102533845-102533885	chr4:102529914-102533845	chr4:102533885-102537858	chr4:102529914-102537858	+	ENSG00000109320.14	NFKB1	annotated	7	7	0		6	13	0	
SE_75003	SE@chr4@102533848-102533885@102529914-102537858	chr4:102533848-102533885	chr4:102529914-102533848	chr4:102533885-102537858	chr4:102529914-102537858	+	ENSG00000109320.14	NFKB1	annotated	2	7	0		9	13	0	1.0
SE_75004	SE@chr4@102537858-102537956@102529914-102566987	chr4:102537858-102537956	chr4:102529914-102537858	chr4:102537956-102566987	chr4:102529914-102566987	+	ENSG00000109320.14	NFKB1	annotated	0	9	0		0	10	0	
SE_75005	SE@chr4@102582573-102582634@102580639-102582866	chr4:102582573-102582634	chr4:102580639-102582573	chr4:102582634-102582866	chr4:102580639-102582866	+	ENSG00000109320.14	NFKB1	annotated	0	0	14	0.0	0	0	12	0.0
SE_75006	SE@chr4@102596831-102596872@102596332-102597520	chr4:102596831-102596872	chr4:102596332-102596831	chr4:102596872-102597520	chr4:102596332-102597520	+	ENSG00000109320.14	NFKB1	annotated	0	0	24	0.0	0	0	13	0.0
SE_75007	SE@chr4@102633251-102633473@102632281-102634788	chr4:102633251-102633473	chr4:102632281-102633251	chr4:102633473-102634788	chr4:102632281-102634788	-	ENSG00000109323.11	MANBA	annotated	0	0	23	0.0	0	0	9	
SE_75008	SE@chr4@102658859-102659028@102657900-102664685	chr4:102658859-102659028	chr4:102657900-102658859	chr4:102659028-102664685	chr4:102657900-102664685	-	ENSG00000109323.11	MANBA	annotated	2	1	5		0	0	5	
SE_75009	SE@chr4@102667820-102668031@102664852-102668963	chr4:102667820-102668031	chr4:102664852-102667820	chr4:102668031-102668963	chr4:102664852-102668963	-	ENSG00000109323.11	MANBA	annotated	0	0	6		1	1	8	
SE_75010	SE@chr4@102670916-102671011@102669049-102671281	chr4:102670916-102671011	chr4:102669049-102670916	chr4:102671011-102671281	chr4:102669049-102671281	-	ENSG00000109323.11	MANBA	annotated	0	0	7		0	0	4	
SE_75011	SE@chr4@102671893-102672054@102671398-102673919	chr4:102671893-102672054	chr4:102671398-102671893	chr4:102672054-102673919	chr4:102671398-102673919	-	ENSG00000109323.11	MANBA	annotated	1	0	4		0	0	3	
SE_75012	SE@chr4@102672009-102672054@102671398-102673919	chr4:102672009-102672054	chr4:102671398-102672009	chr4:102672054-102673919	chr4:102671398-102673919	-	ENSG00000109323.11	MANBA	annotated	2	0	4		0	0	3	
SE_75013	SE@chr4@102672009-102672146@102671398-102673919	chr4:102672009-102672146	chr4:102671398-102672009	chr4:102672146-102673919	chr4:102671398-102673919	-	ENSG00000109323.11	MANBA	annotated	2	0	4		0	0	3	
SE_75014	SE@chr4@102679611-102679709@102674070-102689574	chr4:102679611-102679709	chr4:102674070-102679611	chr4:102679709-102689574	chr4:102674070-102689574	-	ENSG00000109323.11	MANBA	annotated	0	0	2		1	1	4	
SE_75015	SE@chr4@102690880-102690957@102690771-102714438	chr4:102690880-102690957	chr4:102690771-102690880	chr4:102690957-102714438	chr4:102690771-102714438	-	ENSG00000109323.11	MANBA	annotated	0	0	6		0	0	7	
SE_75016	SE@chr4@102722871-102723041@102714561-102723862	chr4:102722871-102723041	chr4:102714561-102722871	chr4:102723041-102723862	chr4:102714561-102723862	-	ENSG00000109323.11	MANBA	annotated	7	4	0		4	4	0	
SE_75017	SE@chr4@102753823-102753995@102726683-102760718	chr4:102753823-102753995	chr4:102726683-102753823	chr4:102753995-102760718	chr4:102726683-102760718	-	ENSG00000109323.11	MANBA	annotated	0	7	2		0	6	2	
SE_75018	SE@chr4@102798928-102798977@102797460-102799407	chr4:102798928-102798977	chr4:102797460-102798928	chr4:102798977-102799407	chr4:102797460-102799407	-	ENSG00000109332.20	UBE2D3	annotated	0	8	391	0.010126582278481013	0	3	237	0.006289308176100629
SE_75019	SE@chr4@102809068-102809159@102802638-102809672	chr4:102809068-102809159	chr4:102802638-102809068	chr4:102809159-102809672	chr4:102802638-102809672	-	ENSG00000109332.20	UBE2D3	annotated	4	5	431	0.010332950631458095	3	1	317	0.006269592476489028
SE_75020	SE@chr4@102809068-102809184@102802638-102809672	chr4:102809068-102809184	chr4:102802638-102809068	chr4:102809184-102809672	chr4:102802638-102809672	-	ENSG00000109332.20	UBE2D3	annotated	4	0	431	0.004618937644341801	3	0	317	0.004709576138147566
SE_75021	SE@chr4@102825239-102825317@102809855-102825722	chr4:102825239-102825317	chr4:102809855-102825239	chr4:102825317-102825722	chr4:102809855-102825722	-	ENSG00000109332.20	UBE2D3	annotated	11	0	0		9	0	0	
SE_75022	SE@chr4@102825239-102825317@102809855-102825738	chr4:102825239-102825317	chr4:102809855-102825239	chr4:102825317-102825738	chr4:102809855-102825738	-	ENSG00000109332.20	UBE2D3	annotated	11	1	0		9	0	1	
SE_75023	SE@chr4@102826485-102826619@102809855-102868715	chr4:102826485-102826619	chr4:102809855-102826485	chr4:102826619-102868715	chr4:102809855-102868715	-	ENSG00000109332.20	UBE2D3	annotated	324	0	0	1.0	208	0	2	0.9811320754716981
SE_75024	SE@chr4@102826485-102826636@102809855-102868715	chr4:102826485-102826636	chr4:102809855-102826485	chr4:102826636-102868715	chr4:102809855-102868715	-	ENSG00000109332.20	UBE2D3	annotated	324	0	0	1.0	208	2	2	0.9813084112149533
SE_75025	SE@chr4@102827592-102827741@102826636-102827944	chr4:102827592-102827741	chr4:102826636-102827592	chr4:102827741-102827944	chr4:102826636-102827944	-	ENSG00000109332.20	UBE2D3	annotated	43	0	17	0.5584415584415584	22	0	15	0.4230769230769231
SE_75028	SE@chr4@102840709-102840783@102828185-102843324	chr4:102840709-102840783	chr4:102828185-102840709	chr4:102840783-102843324	chr4:102828185-102843324	+	ENSG00000246560.4	UBE2D3-AS1	annotated	0	0	2		0	0	1	
SE_75029	SE@chr4@102882771-102882873@102869187-102885216	chr4:102882771-102882873	chr4:102869187-102882771	chr4:102882873-102885216	chr4:102869187-102885216	+	ENSG00000145354.12	CISD2	annotated	3	8	166	0.03206997084548105	3	8	74	0.06918238993710692
SE_75030	SE@chr4@102882792-102882873@102869187-102885216	chr4:102882792-102882873	chr4:102869187-102882792	chr4:102882873-102885216	chr4:102869187-102885216	+	ENSG00000145354.12	CISD2	annotated	1	8	166	0.026392961876832845	0	8	74	0.05128205128205128
SE_75031	SE@chr4@102905514-102905650@102901332-102906536	chr4:102905514-102905650	chr4:102901332-102905514	chr4:102905650-102906536	chr4:102901332-102906536	-	ENSG00000164037.17	SLC9B1	annotated	0	0	0		1	0	0	
SE_75032	SE@chr4@102912008-102912129@102911537-102932124	chr4:102912008-102912129	chr4:102911537-102912008	chr4:102912129-102932124	chr4:102911537-102932124	-	ENSG00000164037.17	SLC9B1	annotated	0	0	2		0	0	2	
SE_75033	SE@chr4@102945193-102945320@102932299-102946647	chr4:102945193-102945320	chr4:102932299-102945193	chr4:102945320-102946647	chr4:102932299-102946647	-	ENSG00000164037.17	SLC9B1	annotated	1	0	0		3	1	0	
SE_75035	SE@chr4@102949257-102949427@102946789-102989800	chr4:102949257-102949427	chr4:102946789-102949257	chr4:102949427-102989800	chr4:102946789-102989800	-	ENSG00000164037.17	SLC9B1	annotated	0	0	0		1	0	0	
SE_75037	SE@chr4@103026368-103026591@103020389-103031700	chr4:103026368-103026591	chr4:103020389-103026368	chr4:103026591-103031700	chr4:103020389-103031700	-	ENSG00000164038.16	SLC9B2	annotated	14	20	0	1.0	9	13	0	1.0
SE_75038	SE@chr4@103028747-103028883@103026591-103031700	chr4:103028747-103028883	chr4:103026591-103028747	chr4:103028883-103031700	chr4:103026591-103031700	-	ENSG00000164037.17	SLC9B1	annotated	27	39	20	0.6226415094339622	12	21	13	0.559322033898305
SE_75039	SE@chr4@103057801-103057971@103050382-103066327	chr4:103057801-103057971	chr4:103050382-103057801	chr4:103057971-103066327	chr4:103050382-103066327	-	ENSG00000164038.16	SLC9B2	annotated	166	124	28	0.838150289017341	30	27	5	0.8507462686567164
